node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0103,4372f68d441785c9d134905aed4aae6b,PL436,PL436,WP_211769896.1,WP_211769896.1,467,C001,1,293,,,,
m0013,07624194bbcd6bf29fe626de86e9ca46,PL437,PL437,WP_150070118.1,WP_150070118.1,468,C001,1,295,,,,
m0294,bdd9d6d45144ac9284029bc832a33641,PL438,PL438,WP_307855560.1,WP_307855560.1,469,C001,1,307,,,,
m0236,96377f7c445eeaa275813b1b600057b4,PL441,PL441,WP_218517662.1,WP_218517662.1,472,C001,1,418,,,,
m0179,7269cc72c4e11c63f64df5c2d937af35,PL442,PL442,WP_256510519.1,WP_256510519.1,473,C001,1,403,,,,
m0399,f78eb617d08e5260c3365650f70fcad8,PL443,PL443,WP_233604767.1,WP_233604767.1,474,C001,1,442,,,,
m0226,919d07e2ff9f6934831419a4fee7cec4,PL444,PL444,WP_239095870.1,WP_239095870.1,475,C001,1,449,,,,
m0317,c87e1883782cb8f461fcd4586e8cd500,PL445,PL445,WP_253762837.1,WP_253762837.1,476,C001,1,287,,,,
m0282,b58a47b76cafd61a000f8498a34fd166,PL447,PL447,GIU85371.1,GIU85371.1,478,C001,1,242,,,,
m0337,d45af0ae492f2a5ff717aac22e783527,PL448,PL448,WP_250563816.1,WP_250563816.1,479,C001,1,277,,,,
m0380,ec1108b84e036f58c2b72e2c1fcd594e,PL449,PL449,WP_143447025.1,WP_143447025.1,480,C001,1,286,,,,
m0072,2ddc62c97241531aed04530538ae54d8,PL450,PL450,XDS72785.1,XDS72785.1,481,C001,1,282,,,1,3.40.50.1820
m0065,2a9215b62ae074282dc7ffcda6232192,PL452,PL452,YCL34723,YCL34723,483,C001,1,293,,,,
m0001,004af9e9b29cb7a99eee6d96edfaabcd,PL459,PL459,ATH80290,ATH80290,490,C001,1,280,,,,
m0017,0b490a6d93d67b0ebb2d6cd3d80f9d9a,PL464,PL464,WKW63607.1,WKW63607.1,495,C001,1,434,,,,
m0217,88d5d5ad4f13b7f9976990ed82e5489d,PL465,PL465,WKW63608.1,WKW63608.1,496,C001,1,433,,,,
m0385,ee6c61444e0d57c12ac2d40283d91eba,PL502,PL502,,,,C001,1,313,,,,
m0161,68f99eaeb6639ba0c7e82c55b20e3eb4,PL504,PL504,,,,C001,1,277,,,,
m0080,325634c8b48334249f0532c897258e2e,PL524,PL524,WP_068824797.1,WP_068824797.1,,C001,1,297,,,1,3.40.50.1820
m0056,25535d4836a01c7d3cc4bbeba3c18437,PL589,PL589,XCO66867.1,XCO66867.1,,C001,1,286,,,1,3.40.50.1820
m0379,ebd22bc012fd6e181f43bc728b85dc79,PL53,PL53,WP_012476895.1,WP_012476895.1,61,C010,2,355,,,9,3.60.70.12
m0268,aaede276fbd61767d03028e2d193d5a7,PL189,PL189,KQR39103,KQR39103,218,C010,2,340,,,9,3.60.70.12
m0136,586a335986f45e096f6ca073737678a5,PL190,PL190,WP_312893488.1,WP_312893488.1,219,C010,2,344,,,9,3.60.70.12
m0275,b22bccd61057993ecd2ea241ac190b32,PL215,PL215,WP_068749367,WP_068749367,245,C010,2,326,,,,
m0172,6eeb7b649b01121426a96ddee3c2c007,PL216,PL216,XHH12374,XHH12374,246,C010,2,357,,,,
m0224,8f9519fc6a65305fa5d478fdece2fc6f,PL218,PL218,XHH12378,XHH12378,248,C010,2,364,,,,
m0218,89a542779c863e59d7568848d38bc88c,PL312,PL312,KXS08985,KXS08985,343,C010,2,366,,,,
m0353,dea4da8f4f93db0b2277eac7ec3e5196,PL313,PL313,WP_073391230.1,WP_073391230.1,344,C010,2,285,,,,
m0190,78f18c1dd8a82d742a0cccc5a0e6a951,PL314,PL314,WP_082766707.1,WP_082766707.1,345,C010,2,343,,,,
m0206,837c8cc88d3bee11c34fe65c687d9dcb,PL315,PL315,A0A1Q3SHB0,A0A1Q3SHB0,346,C010,2,328,,,,
m0412,fea43b060eb31c4f0bf3beb4b1f9e521,PL316,PL316,WP_075885500.1,WP_075885500.1,347,C010,2,324,,,,
m0208,8498b2d8f6b8bed93dff49ed65b14a6a,PL317,PL317,A0A1Y4BJH4,A0A1Y4BJH4,348,C010,2,335,,,,
m0048,1fd045e8b65176376e182facc216b772,PL318,PL318,OWT56952,OWT56952,349,C010,2,335,,,,
m0106,4413a75f4591f7557a156f377930d8c1,PL319,PL319,A0A2E3XQJ6,A0A2E3XQJ6,350,C010,2,328,,,,
m0220,8a8c23e1f5be053cf56566f33d5c2c4f,PL320,PL320,PSR30050,PSR30050,351,C010,2,325,,,,
m0250,9ddbfd65b32950166fd96c22ff7b9b51,PL321,PL321,A0A315R6Z8,A0A315R6Z8,352,C010,2,302,,,,
m0245,9b90c9e3ec99c954a957af14f8a6dbfa,PL322,PL322,PWX09261.1,PWX09261.1,353,C010,2,325,,,,
m0180,73f07a67f93f50ac08de42fd3f33928a,PL323,PL323,A0A351YZM4,A0A351YZM4,354,C010,2,328,,,,
m0361,e4d76d3d7e6833a775f7b2770ac87c6b,PL324,PL324,A0A368EC02,A0A368EC02,355,C010,2,304,,,,
m0010,06ea0302cc54279d54aebaa45774cfe7,PL325,PL325,A0A3D1YDR8,A0A3D1YDR8,356,C010,2,311,,,,
m0107,443647f8fdd6aeb0fa7cd9fb8076c86d,PL326,PL326,A0A3D4HM79,A0A3D4HM79,357,C010,2,314,,,,
m0384,ee6b0a11b080383c4383a93312d4003e,PL327,PL327,A0A3M1X2K7,A0A3M1X2K7,358,C010,2,322,,,,
m0386,ee81132e0d2e864d7ce91cabcdfc1cf4,PL328,PL328,A0A432H965,A0A432H965,359,C010,2,326,,,,
m0321,ca075b0d53cbfb1de3c6d2a744a2276c,PL329,PL329,RYL92504.1,RYL92504.1,360,C010,2,325,,,,
m0051,213f66a13d29726369cc62acb0ec8c5b,PL330,PL330,WP_131292212.1,WP_131292212.1,361,C010,2,287,,,,
m0020,0ccba4d53ac83e5437ecd1027cfe4ab8,PL331,PL331,TAL40028,TAL40028,362,C010,2,305,,,,
m0240,98b7cab0bd87dc8928ce3d2268c12837,PL332,PL332,WP_170322449.1,WP_170322449.1,363,C010,2,313,,,,
m0113,48ba5f056713b1c70f39bd5277e17500,PL333,PL333,A0A661XAJ6,A0A661XAJ6,364,C010,2,315,,,,
m0165,6c8a21cf9b056c70de13236ba6a2c881,PL334,PL334,A0A6A7M915,A0A6A7M915,365,C010,2,342,,,,
m0389,ef202661c7e74e69a79dbd3c290e1b5b,PL335,PL335,A0A6I1QW75,A0A6I1QW75,366,C010,2,325,,,,
m0255,a1903a69f23f1f6796d526895436a50c,PL336,PL336,A0A7C3G8G6,A0A7C3G8G6,367,C010,2,288,,,,
m0152,6479c4b689da748f2cb786f88522f290,PL337,PL337,A0A7C6SQZ1,A0A7C6SQZ1,368,C010,2,318,,,,
m0316,c7b8c2c370eec0414f50a51a98586820,PL338,PL338,A0A7C7DKE8,A0A7C7DKE8,369,C010,2,342,,,,
m0087,3b00f12fd36416ff8790c3e56ebd219c,PL339,PL339,A0A7V5VEC1,A0A7V5VEC1,370,C010,2,312,,,,
m0030,10f99a34d701d302d6cd789182b6508e,PL340,PL340,A0A7V9NEU5,A0A7V9NEU5,371,C010,2,359,,,,
m0357,e33e8b6636c423c0a7bb6aea68306978,PL341,PL341,A0A7W0NYQ1,A0A7W0NYQ1,372,C010,2,292,,,,
m0060,27b40925ec9dab01a97010da9157f232,PL342,PL342,MSS57807,MSS57807,373,C010,2,319,,,,
m0286,b7a63a9cee46bcf4fbdf5b30b67b812f,PL343,PL343,A0A7X7N2B0,A0A7X7N2B0,374,C010,2,364,,,,
m0403,faf6984f2f1464301a6db7313145d9f3,PL344,PL344,WP_014810472.1,WP_014810472.1,375,C010,2,334,,,,
m0283,b60f5228c9d11de0576f0da3088e22d6,PL345,PL345,XP_005707592.1,XP_005707592.1,376,C010,2,361,,,,
m0186,760d48b991f3789858295120e590915c,PL346,PL346,WP_010949597.1,WP_010949597.1,377,C010,2,347,,,,
m0111,4862c74fdcd52e6437a16fe8f493fc97,PL347,PL347,R5FI29,R5FI29,378,C010,2,302,,,,
m0085,39f5ef8b2abbe007e623b9ceb5a0c815,PL348,PL348,U7UHN3,U7UHN3,379,C010,2,313,,,,
m0083,34845c057c0fc493b1f6938327b2a52a,PL349,PL349,WP_170196788.1,WP_170196788.1,380,C010,2,376,,,,
m0219,8a27f08047aeded2e90bf33e519d6d59,PL605,PL605,A0A840P940,A0A840P940,,C010,2,332,,,9,3.60.70.12
m0189,77bca54fb186cc66d3f509d6fb835b65,PL51,PL51,WP_012476897.1,WP_012476897.1,59,C008,3,493,,,10,3.90.1300.10
m0116,4ae54f06384b9660b40e76e9a902f585,PL137,PL137,,,155,C008,3,438,,,10,3.90.1300.10
m0009,06d89e9f595b7abc6f662a4ea5fc3f77,PL138,PL138,,,156,C008,3,439,,,10,3.90.1300.10
m0362,e517914dc89db0a2eedf86b6f66bf60c,PL139,PL139,,,157,C008,3,439,,,10,3.90.1300.10
m0028,1090fc7df5cb6e4866fd00779c1d8e28,PL140,PL140,ANG60415,ANG60415,158,C008,3,472,,,10,3.90.1300.10
m0140,5c06f1259bc12791a4627d9b18c94185,PL141,PL141,AGT90042.1,AGT90042.1,159,C008,3,483,,,10,3.90.1300.10
m0146,6139d7ee947801e1ffa5c9345c785900,PL142,PL142,AAK11724.1,AAK11724.1,160,C008,3,525,,,10,3.90.1300.10
m0300,c05531f7c89f4efafc1f2537c89ad129,PL143,PL143,ARF18137.1,ARF18137.1,161,C008,3,472,,,10,3.90.1300.10
m0019,0c554c0dd255de614d248db3118d89da,PL144,PL144,AAK28498.1,AAK28498.1,162,C008,3,517,,,10,3.90.1300.10
m0358,e422c7b9aabe1a23f75d15bd35cf71a6,PL147,PL147,BBP47208.1,BBP47208.1,166,C008,3,551,,,10,3.90.1300.10
m0326,ccec191e60e12d1782682af2211d9640,PL188,PL188,WP_185053500,WP_185053500,217,C008,3,471,,,10,3.90.1300.10
m0238,972624f6791ef0c42c0591d2122951f9,PL191,PL191,,,220,C008,3,489,,,,
m0306,c21fdb598a3887e2e8a5af55068ffec4,PL192,PL192,BAI44731,BAI44731,221,C008,3,479,,,10,3.90.1300.10
m0061,287dd238ca5f47fa0362cba5d21edbc6,PL224,PL224,,,255,C008,3,491,,,,
m0262,a6c3596d69125ab458261514e4f2d0ce,PL460,PL460,,,491,C008,3,482,,,,
m0270,ad715d0e7253b705ad67dbe9a037f418,PL461,PL461,,,492,C008,3,496,,,,
m0222,8b71424d34732e291dc5137e65650b20,PL462,PL462,,,493,C008,3,478,,,,
m0199,815c8cb8347c7ae5a0b5f9f5e645b5db,PL588,PL588,Q12559.2,Q12559.2,,C008,3,545,,,10,3.90.1300.10
m0151,643cdc8e6bf40238fb4a3568cc8eb4f8,PL590,PL590,WP_348608127.1,WP_348608127.1,,C008,3,472,,,10,3.90.1300.10
m0338,d46d1c755303a13d2a19d9393a49d2f7,PL42,PL42,AAA33335.1,AAA33335.1,43,C006,4,230,,,2,3.40.50.1820
m0355,e0b91bc8063c1c7e94e918fcfd8cf2bc,PL43,PL43,A0A075B5G4,A0A075B5G4,44,C006,4,194,,,2,3.40.50.1820
m0400,f7e864f6573eccaba6017448237af700,PL79,PL79,XP_001817153.1,XP_001817153.1,94,C006,4,213,,,2,3.40.50.1820
m0327,cd3efa9108622a39c229634066ce0292,PL80,PL80,BAC67242.1,BAC67242.1,95,C006,4,239,,,2,3.40.50.1820
m0374,ea7a24d47eff2487f1491b3ad67cce64,PL82,PL82,BAN42606.1,BAN42606.1,97,C006,4,226,,,2,3.40.50.1820
m0073,2faa60f73ded9c502787ece47fca13f7,PL83,PL83,BAN51852.1,BAN51852.1,98,C006,4,227,,,2,3.40.50.1820
m0081,339540f3809d8ac98ee633f1da7247e9,PL84,PL84,XP_014659518.1,XP_014659518.1,99,C006,4,224,,,2,3.40.50.1820
m0057,255e2b78ca9f54fe397d3917c1c6cae9,PL99,PL99,BCL64964.1,BCL64964.1,116,C006,4,216,,,2,3.40.50.1820
m0257,a2dfe48912d34dabd9ec983f2380b945,PL155,PL155,QEX94755.1,QEX94755.1,177,C006,4,186,,,2,3.40.50.1820
m0252,a0550530145e06d4170e283fb389aa62,PL160,PL160,EXK81749,EXK81749,182,C006,4,230,,,2,3.40.50.1820
m0279,b316862d7118e4358cbe8bf6be6de118,PL161,PL161,ESK97883.1,ESK97883.1,183,C006,4,203,,,2,3.40.50.1820
m0025,0e841a3c1f59a0cfd7b1ac47b6e7b1bd,PL200,PL200,WKA69984.1,WKA69984.1,229,C006,4,221,,,2,3.40.50.1820
m0203,82b7c2b8fe6536c3c95f6f083c3a4609,PL201,PL201,,,230,C006,4,228,,,,
m0005,02048bc3dc3b8c853e51fcc55038f6ac,PL202,PL202,KAH7127633,KAH7127633,231,C006,4,237,,,2,3.40.50.1820
m0054,228bd6d0bd6e93a1b69422e21d51b913,PL203,PL203,,,232,C006,4,231,,,,
m0202,82b7aa41d984234dbb69f23c5dfebbb9,PL204,PL204,XAQ58225,XAQ58225,233,C006,4,222,,,2,3.40.50.1820
m0288,b8d2efe3a6d76dcf58f691a374d528ed,PL35,PL35,ADH43200.1,ADH43200.1,36,C004,5,489,,,23,3.40.50.1820
m0360,e49911a7e5738e9056e9fb9c5a9aa7ae,PL44,PL44,BAA76305.1,BAA76305.1,46,C004,5,548,,,23,3.40.50.1820
m0352,de7fd3cae353ad8fabd922f83140376c,PL74,PL74,AKJ87216,AKJ87216,87,C004,5,322,,,23,3.40.50.1820
m0031,1101bda63c95a021aad8d9924dfba646,PL100,PL100,ALS54749.1,ALS54749.1,117,C004,5,528,,,,
m0207,83bbf155ce587843c5c2b69af972c135,PL114,PL114,,,132,C004,5,310,,,,
m0115,4a8a820285b21e37bfae31e65489a8ab,PL115,PL115,,,133,C004,5,305,,,,
m0133,572db808330016b2e517a2e6db0d8477,PL164,PL164,UNZ81746.1,UNZ81746.1,186,C004,5,314,,,23,3.40.50.1820
m0149,63f3bcdf9d4e41b30836917c8f069d43,PL166,PL166,UNZ81748.1,UNZ81748.1,188,C004,5,318,,,23,3.40.50.1820
m0410,fe1766a388c03c1e83be5dd8c749ba4b,PL178,PL178,WP_015255658,WP_015255658,207,C004,5,508,,,23,3.40.50.1820
m0223,8f7ceab2fc48801f9eff4ec96dd6b2b3,PL183,PL183,WP_041847557,WP_041847557,212,C004,5,491,,,23,3.40.50.1820
m0289,b9431762171b80707139661059a4d5f3,PL187,PL187,SIP63154.1,SIP63154.1,216,C004,5,295,,,23,3.40.50.1820
m0398,f768e32a79d0b17b006886911c31b36d,PL210,PL210,WID88783,WID88783,240,C004,5,462,,,23,3.40.50.1820
m0148,61d801881a590b1495fd2352c700c042,PL453,PL453,WDT94064,WDT94064,484,C004,5,352,,,,
m0391,f0ef5b5426c1171b0f229df593d4d810,PL531,PL531,P20261.3,P20261.3,,C004,5,549,,,23,3.40.50.1820
m0234,95d1e9d1e5c89ada66637cb1f2c7e05e,PL110,PL110,WP_189902969.1,WP_189902969.1,127,C031,6,410,,,16,NA
m0157,67b4409cf7dfe74bbb08798733600bfc,PL111,PL111,WP_254586337.1,WP_254586337.1,128,C031,6,407,,,16,NA
m0128,51637a74ae9efe92560e94b5e2bc6178,PL112,PL112,UFE15760.1,UFE15760.1,129,C031,6,410,,,,
m0373,e9d33ca1cec72c417998b92e1bde3263,PL113,PL113,UFE15761.1,UFE15761.1,130,C031,6,409,,,,
m0044,198d14bb37149debc526a3f90e777956,PL167,PL167,WP_006368739.1,WP_006368739.1,191,C031,6,407,,,16,NA
m0091,3d98c4ffc15561968b8fbb11d2ed071a,PL168,PL168,AFA76036.1,AFA76036.1,192,C031,6,388,,,16,NA
m0076,316e87e4b339708fb285d715f460c8d2,PL469,PL469,UFE15762.1,UFE15762.1,,C031,6,406,,,,
m0036,14c85d0adef7eb6df5a6ed35c4a73ba8,PL470,PL470,UFE15763.1,UFE15763.1,,C031,6,402,,,,
m0302,c08f82b42046b09e9b8187331726a4f0,PL471,PL471,UFE15764.1,UFE15764.1,,C031,6,399,,,,
m0006,024678fb7e5f5a204647fd2d1e393aab,PL526,PL526,Q3L8N0.2,Q3L8N0.2,,C031,6,407,,,16,NA
m0308,c2dc98ad498bf96179a52733ac69516e,PL66,PL66,P29599,P29599,77,C015,7,269,,,21,3.40.50.1820
m0310,c481f69d5a5519d8ed15b1c1254b764d,PL67,PL67,CAB56500,CAB56500,79,C015,7,379,,,,
m0016,0ac767e72406f2fc0cf50fd9008e6f16,PL68,PL68,ATG80622.1,ATG80622.1,81,C015,7,385,,,21,3.40.50.1820
m0089,3ccbadd7e660120a138f6df238b1b9ae,PL78,PL78,CAA32820.1,CAA32820.1,93,C015,7,384,,,21,3.40.50.1820
m0109,476b1b64d6172e51befe003e4e5d70cb,PL223,PL223,BAU20375,BAU20375,254,C015,7,386,,,,
m0237,970357e6455a991c27de46edeee96a39,PL75,PL75,BAF57210.1,BAF57210.1,88,C020,8,431,,,25,3.40.50.1820
m0259,a436d17bdfc2c17a51007a01c569dc7a,PL102,PL102,EIW29778.1,EIW29778.1,119,C020,8,402,,,25,3.40.50.1820
m0392,f21de0ea2dcb603946ac9638d3076b59,PL103,PL103,AKZ20828.1,AKZ20828.1,120,C020,8,452,,,25,3.40.50.1820
m0260,a4cafac901140b6b19f1c384d078b5d5,PL104,PL104,AKZ20829.1,AKZ20829.1,121,C020,8,400,,,25,3.40.50.1820
m0004,01d9529bef2a8dc5220ebb00fe475a02,PL457,PL457,,,488,C020,8,417,,,,
m0059,263b6d9cf1f73ddee6c8d0410fdaf229,PL85,PL85,WP_011614907.1,WP_011614907.1,100,C023,9,419,,,3,3.40.50.1820
m0221,8b6e9ddd1da10e1d0d3c47e2aeaaba85,PL86,PL86,WP_010813770.1,WP_010813770.1,101,C023,9,404,,,3,3.40.50.1820
m0395,f3019f8a82e15ef9ac9ed61f6a611c97,PL87,PL87,WP_011616504.1,WP_011616504.1,102,C023,9,412,,,3,3.40.50.1820
m0100,426c9c3680fe7091b7e6f1c7a0f7e7d3,PL88,PL88,AAP85930.1,AAP85930.1,103,C023,9,245,,,3,3.40.50.1820
m0079,32320ea9636947aaaa29de601c9a9fa4,PL89,PL89,WP_011616952.1,WP_011616952.1,104,C023,9,407,,,3,3.40.50.1820
m0027,0ff17ebdb173018728d2219bcd5f4e38,PL93,PL93,AAA21974.1,AAA21974.1,109,C027,10,488,,,,
m0144,6012a802711a9bb008ee0895a518a5a0,PL95,PL95,AAA65705.1,AAA65705.1,111,C027,10,433,,,30,3.40.50.1820
m0334,d39f4e4eb5bc5b5de87a6807337446ec,PL98,PL98,BAG32152.1,BAG32152.1,115,C027,10,339,,,27,3.40.50.1820
m0375,eaea73ed1586531b0f860ec8e714f64e,PL473,PL473,BAA19791.1,BAA19791.1,,C027,10,494,,,,
m0147,61a4ab03c350b74dc8e27682811b973f,PL572,PL572,P94146,P94146,,C027,10,635,,,30,3.40.50.1820
m0299,c02edb9924a7f5bcd356a4cb811dd674,PL46,PL46,AAF01331.1,AAF01331.1,48,C007,11,567,,,4,3.40.50.1820
m0143,5fa3e19ca90991487c80ed55e34da806,PL47,PL47,AAF66684.1,AAF66684.1,49,C007,11,451,,,4,3.40.50.1820
m0023,0d26a77d2ffda03e4582e295927066c6,PL48,PL48,WP_011061486.1,WP_011061486.1,50,C007,11,617,,,4,3.40.50.1820
m0323,cb8ee61f26429b3ce6a175e6f02222ef,PL49,PL49,WP_011061489.1,WP_011061489.1,51,C007,11,561,,,4,3.40.50.1820
m0092,3daf95d51a344e67e10dd0832d970bba,PL59,PL59,WP_037320891.1,WP_037320891.1,68,C011,12,245,,,,
m0301,c07da837b710b266f98b045916b5543a,PL60,PL60,ABY53108.1,ABY53108.1,69,C011,12,241,,,11,2.40.10.10
m0406,fceeefb59ad5e778ca5e914e61d0c945,PL220,PL220,P00761.1,P00761.1,251,C011,12,231,,,,
m0040,167f1e4e4481dfb27bd087d9b3902929,PL577,PL577,Q75UA4,Q75UA4,,C011,12,238,,,11,2.40.10.10
m0153,6501b0257cf940e7d8aa9266fd92aaa1,PL146,PL146,ACY56506.1,ACY56506.1,165,C033,13,283,,,22,3.40.50.1820
m0063,2952634441666dbdb22a48ce9cde12c5,PL181,PL181,WP_034768559.1,WP_034768559.1,210,C033,13,266,,,22,3.40.50.1820
m0196,7d43cc8143961b92bacba0d218fe7818,PL454,PL454,WDT94443,WDT94443,485,C033,13,321,,,,
m0211,85933cc8711bcbd2db56860adfb2fd54,PL562,PL562,WP_013956815.1,WP_013956815.1,,C033,13,276,,,22,3.40.50.1820
m0325,cbe6e6c036ad8643698609d6a197ff5d,PL62,PL62,BAC67195.1,BAC67195.1,71,C012,14,201,,,26,3.40.50.1820
m0008,067e281972e92f24fb345ef6c8870caa,PL206,PL206,APJ12152,APJ12152,235,C012,14,215,,,26,3.40.50.1820
m0062,2907a9f9131390b753aa9953740df710,PL456,PL456,,,487,C012,14,204,,,,
m0210,84ba28218df106867af936d87aba63b4,PL107,PL107,AAP41848.1,AAP41848.1,124,C030,15,678,,,15,NA
m0249,9c7dbb673a1f18286b846d8354918b3d,PL108,PL108,AQV11968.1,AQV11968.1,125,C030,15,681,,,15,NA
m0011,073907a632be32c5b92c8381c4de0c90,PL109,PL109,WP_085748997.1,WP_085748997.1,126,C030,15,679,,,15,NA
m0118,4b50fcb2d78d50a7f5693abba7e356b1,PL12,PL12,WP_003460012.1,WP_003460012.1,12,C002,16,201,,,17,TBDX
m0127,512b62a8993ab9e45d25bcdfa650b798,PL463,PL463,7C2A_A,7C2A_A,494,C002,16,191,,,,
m0381,ec89fcce3f831d4efa72c84c4ac889ee,PL52,PL52,CAA24927.1,CAA24927.1,60,C009,17,392,,,42,3.40.710.10
m0366,e58fe1dc5273be59865137941bcdaa35,PL451,PL451,CAA26616.1,CAA26616.1,482,C009,17,392,,,,
m0269,ab6b2d53513cc127c20db4ff15e7a322,PL63,PL63,WP_011589723.1,WP_011589723.1,74,C013,18,305,,,32,3.40.50.1820
m0130,546363f6f7e62663a681aa0546a7c08c,PL455,PL455,WDT94189,WDT94189,486,C013,18,296,,,,
m0117,4b02a9379189f4f3f4a6d2b07ad427c9,PL90,PL90,WP_010811062.1,WP_010811062.1,105,C024,19,362,,,31,3.40.50.1820
m0319,c96dbeb66cbc47f7911296f991cdfb8d,PL472,PL472,WP_011617846.1,WP_011617846.1,,C024,19,365,,,31,3.40.50.1820
m0402,f972c4fe64b984d09a783a3fcdfb3199,PL91,PL91,WP_011615575.1,WP_011615575.1,107,C025,20,718,,,28,3.40.50.1820
m0108,46e18f09ca1ffe3e4eda0f6cae364c1e,PL97,PL97,WP_034398300.1,WP_034398300.1,113,C025,20,734,,,28,3.40.50.1820
m0256,a231cf4880bedee499375b591f4c7cfc,PL535,PL535,AII11185.1,AII11185.1,,C045,21,516,,,14,2.60.40.420
m0120,4be16a85172c726f7f8d6dbd2053955f,PL536,PL536,AII11221.1,AII11221.1,,C045,21,348,,,14,2.60.40.420
m0122,4c93b29cd359ce02e9f06d853bb00619,PL14,PL14,WP_085690612,WP_085690612,14,C003,22,218,,,38,3.40.50.1820
m0313,c5c958d03feed023c70aead575ffd575,PL41,PL41,CAA83122.1,CAA83122.1,42,C005,23,342,,,7,3.40.50.1820
m0181,7452d6761b99d133be32ee4b17239cd1,PL64,PL64,WP_011157072.1,WP_011157072.1,75,C014,24,295,,,6,3.40.50.1820
m0307,c2610dc7556aacd9a00bede53a3a5ef9,PL70,PL70,AHG30919.1,AHG30919.1,83,C016,25,414,,,41,3.40.710.10
m0296,be7dd8f21d1b03631b329ecc8c66318e,PL71,PL71,AGT96414.1,AGT96414.1,84,C017,26,390,,,8,3.40.710.10
m0082,342ff8b50fc233be7b68dc6cd032d5a7,PL72,PL72,AKJ87250,AKJ87250,85,C018,27,411,,,18,TBDY
m0200,81a9df90765d3ca5a2dbd97ac8fe0e4f,PL73,PL73,AKJ87264,AKJ87264,86,C019,28,421,,,24,3.40.50.1820
m0021,0ce515d8f0c2a6b72722a127e726b8d7,PL76,PL76,BAF57212.1,BAF57212.1,90,C021,29,283,,,5,3.40.50.1820
m0346,d8bf4c4b8965f1f5509d077b1db637c5,PL77,PL77,BAF57214.1,BAF57214.1,92,C022,30,338,,,40,3.40.50.1820
m0037,15317ec096461afae2a6111e17b27633,PL92,PL92,WP_011615004.1,WP_011615004.1,108,C026,31,293,,,33,3.40.50.1820
m0014,085add734f10d1917f9638347ab618d2,PL94,PL94,WP_132259156.1,WP_132259156.1,110,C028,32,380,,,34,3.40.50.1820
m0239,9779282f44f5947a072f15c26945d21a,PL96,PL96,BAA32541.1,BAA32541.1,112,C029,33,576,,,29,3.40.50.1820
m0285,b6f8363af9f6b89b71da887bdc4c3060,PL145,PL145,WP_012433325.1,WP_012433325.1,164,C032,34,316,,,19,TBDZ
m0033,12efbdad63de5275909365067113db41,PL165,PL165,UNZ81747.1,UNZ81747.1,187,C034,35,455,,,43,3.40.710.10
m0350,dd7528addd91f972769d7e42c16b53cd,PL177,PL177,AAA33742.1,AAA33742.1,205,C035,36,378,,,,
m0367,e5a559b306f8a40b94d6844216b41307,PL182,PL182,WP_041846030,WP_041846030,211,C036,37,256,,,37,3.40.50.1820
m0058,263a6865371a5e0924e53280192fa035,PL184,PL184,WP_034767800,WP_034767800,213,C037,38,240,,,36,3.40.50.1820
m0055,228edba5269227f472a446139a646369,PL185,PL185,WP_108898647,WP_108898647,214,C038,39,249,,,39,3.40.50.1820
m0141,5cee52f57ef4e114863f6926cabdca90,PL219,PL219,BEG79545,BEG79545,249,C039,40,716,,,,
m0022,0d1c7296209804664d2da95c23eea089,PL221,PL221,P08684.4,P08684.4,252,C040,41,503,,,,
m0195,7d1184184e0086123cd94070ab861eb2,PL311,PL311,BAD07474.1,BAD07474.1,342,C041,42,437,,,,
m0274,b007b8710e413f8bd4c4e937274b9f60,PL458,PL458,,,489,C042,43,299,,,,
m0046,1dac4ce79e11274c7297487b461232e1,PL466,PL466,NP_390179.1,NP_390179.1,497,C043,44,259,,,,
m0201,829800eec935d841bf6bcc8772be89b2,PL467,PL467,NP_999368.1,NP_999368.1,498,C044,45,112,,,,
m0154,659a58dc5abc0fd64c7c7e596bb56dd4,PL581,PL581,WP_044849715.1,WP_044849715.1,,C046,46,364,,,12,2.40.10.10
