source,target,pct_id,evalue,bits
n16,n4,51.3,8.320e-68,261.0
n16,n40,33.9,9.010e-22,108.0
n16,n41,44.0,5.590e-56,221.0
n16,n42,50.0,6.800e-70,268.0
n16,n43,44.0,5.230e-54,215.0
n16,n44,75.1,1.550e-114,416.0
n16,n45,76.6,2.550e-117,425.0
n16,n46,75.1,1.550e-114,416.0
n16,n47,48.5,3.270e-64,249.0
n16,n5,64.6,1.150e-93,347.0
n16,n50,33.6,2.790e-31,139.0
n16,n51,48.3,1.920e-64,250.0
n16,n52,68.6,1.650e-100,369.0
n16,n53,68.4,1.180e-98,363.0
n16,n54,67.0,2.710e-95,352.0
n16,n55,56.1,3.300e-77,292.0
n16,n56,57.6,7.860e-79,297.0
n16,n57,56.8,3.900e-78,295.0
n16,n58,53.6,1.010e-73,280.0
n16,n59,47.3,1.620e-63,247.0
n16,n6,64.1,1.270e-92,343.0
n16,n60,49.4,7.780e-66,254.0
n16,n61,48.7,1.620e-63,247.0
n16,n62,69.0,1.720e-97,359.0
n16,n64,65.9,1.740e-94,349.0
n16,n66,51.9,6.800e-70,268.0
n16,n67,31.4,4.620e-26,122.0
n16,n68,51.8,2.760e-71,272.0
n16,n69,53.9,3.720e-76,289.0
n16,n7,50.0,1.420e-67,260.0
n16,n70,49.4,4.130e-67,258.0
n16,n71,46.6,3.620e-63,245.0
n16,n72,67.9,4.830e-100,368.0
n16,n73,56.9,5.550e-80,301.0
n16,n74,74.7,2.230e-113,412.0
n16,n75,48.6,2.860e-60,236.0
n16,n76,51.1,2.590e-69,266.0
n16,n77,49.8,7.520e-69,264.0
n16,n78,63.6,6.990e-91,337.0
n16,n79,34.7,2.370e-30,136.0
n16,n8,74.3,4.980e-113,411.0
n16,n80,74.7,7.680e-114,414.0
n16,n81,67.4,1.320e-97,360.0
n16,n82,33.8,6.440e-28,128.0
n16,n83,48.1,2.860e-60,236.0
n16,n86,48.5,2.960e-65,252.0
n16,n87,63.8,1.320e-89,333.0
n16,n88,48.7,7.040e-67,258.0
n16,n89,47.6,3.620e-63,245.0
n16,n9,58.9,2.410e-83,312.0
n161,n162,48.1,4.820e-121,439.0
n161,n163,67.9,6.170e-95,352.0
n161,n164,99.4,0.000e+00,1241.0
n161,n165,35.0,1.610e-76,291.0
n162,n163,33.9,9.340e-43,178.0
n162,n164,48.1,2.390e-120,436.0
n162,n165,79.0,8.120e-246,853.0
n163,n164,67.9,3.620e-95,352.0
n163,n165,51.0,3.190e-67,260.0
n164,n165,34.6,1.650e-74,284.0
n166,n167,99.6,6.050e-165,584.0
n175,n176,68.2,7.430e-122,441.0
n175,n177,50.3,2.030e-82,310.0
n175,n178,56.6,8.300e-92,341.0
n175,n179,56.3,1.420e-91,340.0
n175,n180,56.9,7.510e-93,344.0
n176,n177,57.8,2.330e-99,366.0
n176,n178,58.9,6.990e-104,381.0
n176,n179,58.3,3.140e-104,382.0
n176,n180,59.2,3.350e-106,389.0
n177,n178,60.2,8.730e-110,401.0
n177,n179,59.6,2.540e-109,399.0
n177,n180,60.2,7.890e-111,404.0
n178,n179,97.2,1.980e-197,692.0
n178,n180,95.8,1.570e-194,682.0
n179,n180,98.6,2.110e-199,698.0
n18,n19,44.7,1.670e-72,277.0
n18,n2,50.7,1.230e-71,273.0
n18,n20,48.6,1.040e-74,284.0
n18,n21,66.1,3.680e-104,382.0
n18,n22,49.3,2.390e-71,273.0
n18,n23,48.0,1.120e-68,264.0
n18,n24,48.9,5.550e-68,262.0
n18,n25,49.3,1.670e-72,277.0
n18,n26,51.5,5.540e-72,275.0
n18,n27,49.3,2.390e-71,273.0
n18,n28,41.5,7.160e-57,225.0
n18,n29,50.0,1.970e-73,280.0
n18,n30,52.0,5.030e-73,278.0
n18,n31,49.8,5.210e-70,268.0
n18,n32,47.3,1.970e-65,253.0
n18,n33,48.6,2.370e-63,246.0
n18,n34,46.8,7.140e-60,235.0
n18,n36,55.8,5.910e-78,295.0
n18,n4,66.1,4.110e-108,395.0
n18,n41,52.6,7.460e-81,304.0
n18,n42,69.1,3.110e-111,405.0
n18,n43,40.7,1.420e-55,220.0
n18,n44,51.4,1.230e-75,287.0
n18,n45,49.7,5.730e-73,278.0
n18,n46,51.4,1.230e-75,287.0
n18,n47,66.1,3.680e-104,382.0
n18,n5,48.6,5.090e-66,255.0
n18,n51,55.4,2.170e-80,303.0
n18,n52,49.1,6.750e-70,268.0
n18,n53,50.2,3.030e-70,269.0
n18,n54,51.5,5.500e-72,275.0
n18,n55,49.4,7.380e-69,264.0
n18,n56,49.8,3.310e-69,265.0
n18,n57,49.4,4.330e-69,265.0
n18,n58,43.8,1.120e-60,237.0
n18,n59,51.0,1.560e-78,297.0
n18,n6,47.6,1.200e-67,260.0
n18,n60,44.6,1.410e-71,273.0
n18,n61,46.0,5.180e-74,282.0
n18,n62,50.7,2.350e-70,269.0
n18,n63,31.4,1.650e-29,134.0
n18,n64,53.0,1.940e-69,266.0
n18,n66,50.0,1.270e-80,304.0
n18,n67,34.1,2.270e-37,160.0
n18,n68,51.5,6.100e-83,311.0
n18,n69,45.9,3.370e-67,259.0
n18,n7,49.3,4.530e-78,295.0
n18,n70,49.2,2.280e-74,283.0
n18,n71,51.0,1.660e-80,303.0
n18,n72,47.1,6.130e-67,258.0
n18,n73,49.3,2.490e-68,263.0
n18,n74,54.0,1.640e-77,293.0
n18,n75,55.7,3.470e-80,302.0
n18,n76,49.2,5.530e-76,288.0
n18,n77,47.7,2.400e-79,299.0
n18,n78,48.3,8.990e-71,271.0
n18,n79,30.8,3.230e-25,119.0
n18,n8,51.9,7.270e-72,274.0
n18,n80,50.3,5.180e-74,282.0
n18,n81,50.3,2.320e-74,283.0
n18,n82,34.2,2.970e-37,159.0
n18,n83,44.6,1.670e-56,223.0
n18,n86,50.2,5.990e-77,291.0
n18,n87,45.0,1.360e-63,247.0
n18,n88,45.1,5.260e-60,235.0
n18,n89,48.6,4.530e-78,295.0
n18,n9,49.5,3.320e-71,272.0
n181,n182,35.0,9.280e-79,298.0
n181,n184,39.9,2.580e-35,154.0
n181,n185,35.4,1.010e-31,142.0
n181,n186,34.1,5.860e-19,99.0
n181,n187,35.0,2.070e-19,101.0
n181,n188,35.4,7.120e-20,102.0
n181,n190,39.7,3.240e-24,117.0
n181,n191,32.9,1.780e-22,111.0
n181,n192,38.5,9.790e-21,105.0
n181,n193,34.4,2.010e-19,101.0
n181,n195,32.3,3.360e-22,110.0
n181,n196,34.9,5.200e-36,156.0
n181,n197,32.0,2.210e-11,74.0
n182,n184,34.8,1.010e-31,142.0
n182,n185,33.7,7.770e-32,142.0
n182,n186,31.7,6.480e-18,96.0
n182,n190,36.9,3.590e-23,113.0
n182,n191,31.7,1.080e-19,102.0
n182,n192,30.2,1.080e-19,102.0
n182,n193,31.1,3.800e-18,97.0
n182,n194,34.1,2.050e-16,91.0
n182,n195,30.0,8.280e-21,106.0
n182,n196,33.5,1.910e-30,138.0
n183,n184,31.1,3.470e-48,196.0
n183,n187,31.3,1.540e-43,181.0
n183,n188,31.1,5.870e-43,179.0
n183,n190,30.3,2.320e-30,137.0
n183,n192,30.3,1.320e-33,148.0
n183,n196,31.8,7.470e-51,205.0
n184,n185,75.8,5.830e-213,744.0
n184,n187,34.5,4.120e-33,146.0
n184,n188,30.1,9.780e-43,178.0
n184,n189,33.1,1.210e-20,105.0
n184,n190,33.6,1.510e-21,108.0
n184,n191,33.5,1.230e-23,115.0
n184,n193,30.1,6.790e-36,156.0
n184,n196,32.6,6.980e-57,225.0
n185,n187,30.8,1.900e-46,191.0
n185,n188,30.6,9.450e-46,188.0
n185,n189,31.7,1.160e-19,102.0
n185,n190,33.3,3.240e-24,117.0
n185,n191,34.2,7.000e-27,126.0
n185,n192,33.6,4.850e-28,129.0
n185,n196,30.9,5.530e-54,216.0
n186,n187,39.2,4.880e-74,282.0
n186,n188,39.5,9.830e-75,285.0
n186,n190,32.6,6.120e-23,112.0
n186,n193,97.9,4.930e-268,927.0
n186,n194,48.6,7.090e-110,401.0
n186,n196,31.0,2.660e-48,197.0
n187,n188,98.6,5.780e-280,966.0
n187,n190,30.0,1.400e-35,154.0
n187,n193,37.9,4.570e-72,276.0
n187,n194,39.2,1.880e-78,297.0
n187,n196,34.9,3.030e-60,236.0
n188,n190,30.2,1.960e-37,161.0
n188,n193,38.5,1.090e-73,281.0
n188,n194,39.1,2.630e-80,303.0
n188,n196,35.5,2.100e-61,240.0
n189,n192,31.7,8.000e-23,112.0
n189,n196,30.8,2.500e-22,111.0
n189,n197,32.7,3.040e-80,303.0
n19,n2,46.7,1.960e-61,240.0
n19,n20,54.3,1.040e-82,310.0
n19,n21,44.9,4.200e-63,245.0
n19,n22,46.0,3.570e-67,259.0
n19,n23,45.6,2.120e-67,260.0
n19,n24,44.8,9.990e-65,251.0
n19,n25,45.0,4.290e-68,262.0
n19,n26,46.5,7.260e-64,248.0
n19,n27,46.0,3.570e-67,259.0
n19,n28,41.7,8.190e-53,211.0
n19,n29,45.3,3.350e-68,262.0
n19,n30,46.8,1.470e-64,250.0
n19,n31,48.0,1.730e-65,253.0
n19,n32,42.8,1.260e-56,224.0
n19,n33,45.9,9.010e-63,244.0
n19,n34,44.5,5.460e-60,235.0
n19,n36,53.8,7.160e-95,351.0
n19,n4,46.4,6.420e-69,265.0
n19,n41,44.0,5.310e-66,255.0
n19,n42,51.7,6.300e-75,285.0
n19,n43,42.6,2.410e-58,230.0
n19,n44,44.3,5.600e-68,262.0
n19,n45,45.3,1.500e-68,263.0
n19,n46,44.3,5.600e-68,262.0
n19,n47,44.9,4.200e-63,245.0
n19,n5,44.2,6.660e-58,228.0
n19,n50,32.9,5.410e-30,135.0
n19,n51,56.0,7.160e-95,351.0
n19,n52,47.8,1.900e-64,250.0
n19,n53,46.1,1.780e-62,243.0
n19,n54,46.7,6.740e-62,241.0
n19,n55,42.5,9.040e-59,231.0
n19,n56,43.7,1.650e-60,236.0
n19,n57,42.9,1.390e-59,233.0
n19,n58,35.9,4.430e-49,199.0
n19,n59,52.2,5.900e-86,321.0
n19,n6,46.1,1.790e-63,247.0
n19,n60,66.8,9.290e-119,430.0
n19,n61,67.6,4.450e-121,438.0
n19,n62,47.7,4.580e-66,255.0
n19,n64,47.2,2.080e-63,246.0
n19,n66,73.7,2.170e-128,462.0
n19,n67,38.0,2.670e-41,173.0
n19,n68,73.4,7.460e-129,464.0
n19,n69,40.8,5.950e-56,221.0
n19,n7,74.4,1.900e-132,476.0
n19,n70,44.7,1.150e-68,264.0
n19,n71,52.5,2.390e-87,326.0
n19,n72,44.7,1.460e-63,247.0
n19,n73,43.0,1.170e-57,227.0
n19,n74,47.3,1.260e-69,267.0
n19,n75,43.7,8.880e-60,234.0
n19,n76,73.9,7.510e-129,464.0
n19,n77,73.9,1.510e-129,466.0
n19,n78,44.6,8.700e-66,254.0
n19,n79,30.9,1.070e-28,131.0
n19,n8,45.8,1.470e-64,250.0
n19,n80,44.0,1.060e-66,257.0
n19,n81,45.4,1.560e-65,253.0
n19,n82,36.1,9.500e-39,164.0
n19,n83,36.5,5.570e-39,165.0
n19,n86,57.4,4.890e-87,325.0
n19,n87,41.0,2.480e-57,226.0
n19,n88,41.6,3.420e-51,206.0
n19,n89,61.2,1.300e-104,383.0
n19,n9,41.0,2.940e-56,223.0
n190,n191,52.4,3.990e-115,419.0
n190,n192,52.7,7.270e-117,424.0
n190,n193,32.5,5.180e-22,109.0
n190,n194,30.3,7.970e-31,139.0
n190,n195,38.6,4.050e-68,263.0
n190,n196,32.4,1.450e-40,171.0
n190,n197,30.5,7.740e-18,96.0
n191,n192,83.1,3.640e-209,731.0
n191,n195,34.4,5.850e-66,255.0
n191,n196,31.0,1.120e-46,191.0
n192,n195,35.5,3.100e-67,260.0
n192,n196,31.5,2.310e-46,190.0
n193,n194,48.2,7.840e-109,398.0
n193,n196,30.9,1.080e-49,201.0
n194,n196,34.8,1.840e-49,201.0
n195,n196,37.3,5.550e-38,163.0
n198,n199,34.0,1.140e-23,114.0
n2,n20,44.2,1.110e-56,224.0
n2,n21,48.9,7.690e-66,254.0
n2,n22,64.3,2.150e-92,342.0
n2,n23,62.7,4.480e-90,335.0
n2,n24,65.6,9.320e-96,354.0
n2,n25,63.9,1.260e-92,343.0
n2,n26,64.6,3.000e-94,349.0
n2,n27,64.3,2.150e-92,342.0
n2,n28,56.5,1.490e-77,293.0
n2,n29,64.6,8.720e-94,347.0
n2,n30,64.8,7.890e-95,351.0
n2,n31,64.0,4.330e-93,345.0
n2,n32,51.9,1.070e-75,287.0
n2,n33,54.7,2.230e-73,279.0
n2,n34,52.7,1.360e-70,270.0
n2,n36,46.4,5.710e-61,238.0
n2,n4,48.5,1.110e-64,250.0
n2,n40,31.2,3.740e-20,102.0
n2,n41,46.9,9.110e-59,231.0
n2,n42,49.1,5.150e-70,268.0
n2,n43,40.5,1.780e-46,190.0
n2,n44,64.6,3.000e-94,349.0
n2,n45,63.9,1.640e-92,343.0
n2,n46,64.6,3.000e-94,349.0
n2,n47,48.9,7.690e-66,254.0
n2,n5,62.1,1.700e-89,333.0
n2,n50,31.7,3.860e-25,119.0
n2,n51,47.6,2.480e-64,249.0
n2,n52,68.5,8.150e-100,367.0
n2,n53,69.5,4.780e-100,368.0
n2,n54,98.5,2.190e-145,518.0
n2,n55,62.3,7.850e-87,324.0
n2,n56,63.1,5.430e-88,328.0
n2,n57,63.1,9.270e-88,327.0
n2,n58,52.7,8.220e-68,261.0
n2,n59,44.5,9.110e-59,231.0
n2,n6,64.7,3.000e-94,349.0
n2,n60,44.3,1.110e-56,224.0
n2,n61,45.9,1.270e-60,237.0
n2,n62,69.3,2.800e-100,369.0
n2,n64,62.2,1.170e-90,337.0
n2,n66,48.3,2.320e-62,243.0
n2,n67,33.7,1.680e-28,130.0
n2,n68,48.9,4.220e-64,248.0
n2,n69,50.8,9.790e-67,257.0
n2,n7,47.6,7.960e-63,244.0
n2,n70,48.3,2.240e-65,253.0
n2,n71,43.0,1.900e-56,223.0
n2,n72,64.9,2.540e-93,346.0
n2,n73,60.1,4.340e-85,318.0
n2,n74,60.8,6.050e-87,324.0
n2,n75,45.6,3.460e-58,229.0
n2,n76,48.1,7.200e-64,248.0
n2,n77,46.3,3.350e-61,239.0
n2,n78,66.2,5.460e-96,354.0
n2,n79,30.6,2.770e-23,113.0
n2,n8,64.3,2.540e-93,346.0
n2,n80,64.6,3.920e-94,348.0
n2,n81,67.7,5.840e-98,361.0
n2,n82,33.2,2.860e-28,129.0
n2,n83,52.5,1.550e-66,257.0
n2,n86,45.3,1.190e-58,230.0
n2,n87,63.1,1.350e-86,323.0
n2,n88,44.6,6.110e-55,218.0
n2,n89,43.4,6.530e-57,225.0
n2,n9,62.2,8.450e-89,330.0
n20,n21,49.0,7.740e-70,268.0
n20,n22,46.2,2.030e-62,243.0
n20,n23,46.8,1.120e-60,237.0
n20,n24,44.8,1.980e-57,226.0
n20,n25,47.8,3.480e-62,242.0
n20,n26,49.1,3.050e-62,242.0
n20,n27,46.2,2.030e-62,243.0
n20,n28,38.8,1.770e-47,193.0
n20,n29,48.2,2.850e-62,243.0
n20,n30,49.1,1.790e-62,243.0
n20,n31,48.0,2.590e-61,239.0
n20,n32,40.9,3.020e-50,203.0
n20,n33,41.6,2.080e-51,206.0
n20,n34,40.9,1.650e-48,197.0
n20,n36,56.4,6.100e-83,311.0
n20,n4,47.2,3.400e-70,269.0
n20,n41,43.5,7.760e-62,241.0
n20,n42,51.3,4.100e-71,272.0
n20,n43,48.0,4.110e-63,245.0
n20,n44,48.6,5.370e-63,245.0
n20,n45,47.5,7.760e-62,241.0
n20,n46,48.6,5.370e-63,245.0
n20,n47,49.0,7.740e-70,268.0
n20,n5,42.7,1.590e-51,207.0
n20,n51,62.0,8.190e-104,381.0
n20,n52,44.6,5.550e-56,221.0
n20,n53,42.8,3.250e-56,222.0
n20,n54,44.6,3.830e-57,225.0
n20,n55,43.2,3.800e-57,225.0
n20,n56,43.5,3.800e-57,225.0
n20,n57,43.2,2.910e-57,226.0
n20,n58,36.9,1.620e-43,180.0
n20,n59,58.8,8.770e-98,361.0
n20,n6,42.3,2.860e-53,213.0
n20,n60,49.2,1.270e-80,304.0
n20,n61,54.6,5.900e-86,321.0
n20,n62,45.9,2.880e-60,236.0
n20,n63,30.5,1.230e-16,91.0
n20,n64,44.7,1.490e-53,213.0
n20,n66,52.9,3.820e-85,319.0
n20,n67,33.3,1.470e-36,157.0
n20,n68,54.4,2.390e-87,326.0
n20,n69,45.2,9.510e-54,214.0
n20,n7,54.3,9.100e-87,324.0
n20,n70,47.0,5.820e-62,242.0
n20,n71,57.8,7.400e-97,357.0
n20,n72,41.6,1.020e-53,214.0
n20,n73,42.0,6.160e-51,205.0
n20,n74,44.5,3.670e-61,239.0
n20,n75,51.1,2.490e-70,269.0
n20,n76,50.2,1.270e-80,304.0
n20,n77,51.3,9.420e-84,314.0
n20,n78,42.9,7.390e-57,225.0
n20,n79,30.3,3.030e-23,113.0
n20,n8,48.5,2.590e-61,239.0
n20,n80,48.2,2.260e-61,240.0
n20,n81,43.9,3.600e-59,232.0
n20,n82,33.5,6.840e-34,148.0
n20,n83,35.5,8.640e-37,158.0
n20,n86,58.7,6.800e-97,357.0
n20,n87,40.1,1.190e-51,207.0
n20,n88,39.7,1.820e-44,183.0
n20,n89,51.2,4.670e-83,312.0
n20,n9,42.6,9.830e-49,198.0
n201,n202,30.4,4.560e-13,79.0
n203,n204,82.6,0.000e+00,1208.0
n203,n205,36.8,2.290e-101,374.0
n204,n205,36.7,2.690e-110,403.0
n206,n207,63.5,1.170e-142,510.0
n206,n208,51.8,1.610e-118,430.0
n206,n209,42.8,1.730e-88,330.0
n206,n210,52.9,5.000e-120,435.0
n207,n208,50.1,1.490e-105,387.0
n207,n209,40.2,3.450e-86,322.0
n207,n210,52.9,1.590e-115,420.0
n208,n209,46.3,7.750e-105,384.0
n208,n210,68.6,2.890e-168,595.0
n209,n210,45.7,5.020e-104,382.0
n21,n22,49.7,6.510e-69,265.0
n21,n23,49.0,8.910e-66,254.0
n21,n24,45.3,4.640e-62,242.0
n21,n25,47.6,1.530e-65,253.0
n21,n26,52.6,6.560e-65,251.0
n21,n27,49.7,6.510e-69,265.0
n21,n28,43.8,9.350e-57,224.0
n21,n29,47.9,1.540e-65,253.0
n21,n30,52.4,3.860e-65,252.0
n21,n31,50.8,7.290e-64,248.0
n21,n32,42.1,1.070e-55,221.0
n21,n33,49.5,4.780e-64,248.0
n21,n34,47.1,4.630e-59,232.0
n21,n36,54.5,2.450e-71,273.0
n21,n4,73.8,7.740e-115,417.0
n21,n41,46.2,2.010e-65,253.0
n21,n42,64.2,7.580e-97,357.0
n21,n43,40.3,1.220e-54,217.0
n21,n44,48.6,1.800e-66,257.0
n21,n45,47.2,3.430e-65,252.0
n21,n46,48.6,1.800e-66,257.0
n21,n47,100.0,3.110e-175,618.0
n21,n5,50.4,1.340e-66,257.0
n21,n50,32.5,6.390e-31,138.0
n21,n51,52.8,2.900e-72,276.0
n21,n52,48.3,2.940e-65,252.0
n21,n53,50.2,1.660e-68,263.0
n21,n54,50.0,9.090e-67,257.0
n21,n55,47.9,9.330e-64,247.0
n21,n56,48.7,6.460e-65,251.0
n21,n57,47.9,5.470e-64,248.0
n21,n58,43.1,1.920e-60,236.0
n21,n59,50.5,1.150e-73,280.0
n21,n6,50.4,1.120e-65,254.0
n21,n60,46.1,1.070e-66,257.0
n21,n61,47.3,3.000e-69,266.0
n21,n62,52.1,2.870e-68,262.0
n21,n64,47.9,2.810e-60,236.0
n21,n66,48.1,1.100e-71,274.0
n21,n67,38.7,3.460e-41,173.0
n21,n68,49.1,4.470e-73,278.0
n21,n69,47.4,5.030e-63,245.0
n21,n7,49.7,9.260e-71,271.0
n21,n70,52.3,6.200e-72,275.0
n21,n71,52.6,7.690e-78,294.0
n21,n72,45.0,4.200e-63,245.0
n21,n73,43.5,8.130e-59,231.0
n21,n74,51.3,4.050e-68,262.0
n21,n75,61.8,1.600e-93,346.0
n21,n76,47.2,1.350e-69,267.0
n21,n77,47.9,6.040e-70,268.0
n21,n78,46.9,2.800e-64,249.0
n21,n79,32.2,2.160e-29,133.0
n21,n8,51.8,9.520e-64,247.0
n21,n80,47.9,3.400e-65,252.0
n21,n81,51.3,1.590e-70,270.0
n21,n82,41.5,3.460e-41,173.0
n21,n83,39.0,2.090e-46,190.0
n21,n86,52.6,1.380e-73,280.0
n21,n87,44.3,6.300e-61,238.0
n21,n88,41.0,7.130e-49,198.0
n21,n89,48.1,2.380e-66,256.0
n21,n9,47.9,7.650e-65,251.0
n22,n23,92.7,1.080e-156,556.0
n22,n24,59.2,4.780e-96,355.0
n22,n25,81.7,4.880e-141,504.0
n22,n26,83.1,3.540e-127,458.0
n22,n27,100.0,1.360e-167,592.0
n22,n28,52.8,1.580e-80,303.0
n22,n29,81.1,2.680e-139,498.0
n22,n30,83.1,6.050e-127,457.0
n22,n31,85.8,4.790e-132,474.0
n22,n32,52.9,3.090e-79,299.0
n22,n33,58.1,1.530e-86,323.0
n22,n34,57.9,2.880e-85,319.0
n22,n36,48.2,1.830e-63,247.0
n22,n4,49.8,5.430e-68,262.0
n22,n41,44.2,4.520e-62,242.0
n22,n42,50.6,7.430e-73,278.0
n22,n43,38.9,6.760e-50,201.0
n22,n44,80.4,1.920e-137,492.0
n22,n45,82.4,5.760e-142,507.0
n22,n46,80.4,1.920e-137,492.0
n22,n47,49.7,6.510e-69,265.0
n22,n5,61.4,1.140e-97,360.0
n22,n50,33.6,3.510e-29,132.0
n22,n51,50.5,8.500e-69,264.0
n22,n52,66.9,4.490e-98,361.0
n22,n53,66.8,3.440e-98,362.0
n22,n54,64.1,4.790e-92,341.0
n22,n55,54.0,1.440e-72,277.0
n22,n56,54.8,7.620e-74,281.0
n22,n57,54.8,1.300e-73,280.0
n22,n58,50.3,7.180e-76,288.0
n22,n59,46.4,6.090e-67,258.0
n22,n6,62.0,6.030e-99,364.0
n22,n60,48.5,9.100e-63,244.0
n22,n61,47.3,3.950e-66,255.0
n22,n62,63.3,1.080e-91,340.0
n22,n64,66.7,3.510e-95,352.0
n22,n66,48.3,3.690e-72,275.0
n22,n67,36.9,1.730e-29,134.0
n22,n68,49.7,3.330e-73,279.0
n22,n69,55.4,9.120e-81,304.0
n22,n7,47.0,1.110e-68,264.0
n22,n70,51.1,2.690e-75,286.0
n22,n71,44.7,5.160e-66,255.0
n22,n72,58.6,2.370e-95,352.0
n22,n73,50.7,1.180e-78,297.0
n22,n74,78.2,1.320e-127,460.0
n22,n75,48.4,3.850e-63,245.0
n22,n76,45.9,5.510e-68,262.0
n22,n77,48.5,6.290e-72,275.0
n22,n78,55.4,1.060e-87,327.0
n22,n79,34.7,2.640e-27,126.0
n22,n8,82.8,1.350e-126,456.0
n22,n80,79.4,1.050e-135,486.0
n22,n81,62.4,8.420e-101,371.0
n22,n82,37.9,1.850e-31,140.0
n22,n83,46.7,8.520e-61,238.0
n22,n86,48.4,3.890e-68,262.0
n22,n87,57.4,4.330e-86,322.0
n22,n88,51.9,4.290e-70,268.0
n22,n89,44.9,1.960e-65,253.0
n22,n9,57.0,1.390e-87,327.0
n23,n24,59.5,1.970e-97,359.0
n23,n25,83.7,1.940e-145,519.0
n23,n26,82.4,2.530e-125,452.0
n23,n27,92.7,1.080e-156,556.0
n23,n28,52.5,5.630e-78,295.0
n23,n29,81.7,9.960e-142,507.0
n23,n30,82.4,4.340e-125,451.0
n23,n31,85.8,8.160e-132,473.0
n23,n32,50.9,1.100e-76,290.0
n23,n33,56.0,7.090e-84,314.0
n23,n34,55.1,2.580e-81,306.0
n23,n36,48.9,8.340e-64,248.0
n23,n4,49.8,1.210e-67,260.0
n23,n41,44.5,1.860e-63,247.0
n23,n42,45.3,4.570e-70,268.0
n23,n43,38.6,6.860e-50,201.0
n23,n44,81.1,2.080e-139,499.0
n23,n45,84.4,2.290e-146,522.0
n23,n46,81.1,2.080e-139,499.0
n23,n47,49.0,8.910e-66,254.0
n23,n5,61.9,1.670e-96,356.0
n23,n50,34.0,1.570e-29,134.0
n23,n51,47.0,3.060e-66,256.0
n23,n52,66.9,2.460e-96,356.0
n23,n53,67.2,8.460e-97,357.0
n23,n54,62.6,9.980e-90,334.0
n23,n55,54.8,1.700e-73,280.0
n23,n56,55.1,1.300e-73,280.0
n23,n57,55.5,1.530e-74,283.0
n23,n58,50.3,1.790e-74,283.0
n23,n59,46.9,4.690e-67,258.0
n23,n6,60.8,1.080e-95,354.0
n23,n60,48.1,7.810e-62,241.0
n23,n61,43.3,3.500e-62,242.0
n23,n62,63.3,1.010e-89,334.0
n23,n64,63.6,2.000e-90,336.0
n23,n66,47.2,7.790e-70,268.0
n23,n67,35.6,2.800e-27,126.0
n23,n68,47.2,5.960e-70,268.0
n23,n69,54.8,5.010e-79,298.0
n23,n7,47.8,2.270e-69,266.0
n23,n70,49.5,1.630e-72,277.0
n23,n71,45.1,2.840e-64,249.0
n23,n72,59.3,3.710e-96,355.0
n23,n73,51.0,6.620e-77,291.0
n23,n74,76.8,1.050e-124,450.0
n23,n75,46.6,1.240e-61,240.0
n23,n76,46.2,8.060e-67,258.0
n23,n77,47.2,5.580e-68,262.0
n23,n78,55.6,4.740e-88,328.0
n23,n79,34.4,2.640e-27,126.0
n23,n8,82.1,9.670e-125,450.0
n23,n80,79.7,1.140e-137,493.0
n23,n81,59.9,7.000e-95,351.0
n23,n82,37.4,1.030e-29,134.0
n23,n83,48.1,2.430e-63,246.0
n23,n86,48.0,4.300e-67,258.0
n23,n87,55.8,5.300e-84,315.0
n23,n88,47.0,5.250e-68,262.0
n23,n89,45.1,2.870e-64,249.0
n23,n9,56.0,1.010e-85,320.0
n24,n25,61.7,5.020e-101,371.0
n24,n26,65.6,1.710e-97,359.0
n24,n27,59.2,4.780e-96,355.0
n24,n28,49.5,1.100e-73,280.0
n24,n29,61.7,3.450e-100,369.0
n24,n30,65.3,2.930e-97,359.0
n24,n31,66.0,3.130e-99,365.0
n24,n32,50.0,4.940e-77,292.0
n24,n33,54.4,9.910e-78,294.0
n24,n34,53.3,3.410e-78,295.0
n24,n36,45.0,1.220e-62,244.0
n24,n4,45.1,1.060e-63,247.0
n24,n41,43.8,4.650e-54,215.0
n24,n42,49.6,3.920e-69,265.0
n24,n43,36.2,7.190e-47,191.0
n24,n44,61.4,9.470e-100,367.0
n24,n45,61.7,4.070e-101,372.0
n24,n46,61.4,9.470e-100,367.0
n24,n47,45.3,4.640e-62,242.0
n24,n5,57.8,2.860e-93,346.0
n24,n50,30.7,2.200e-23,113.0
n24,n51,48.7,1.700e-64,250.0
n24,n52,75.8,2.290e-110,402.0
n24,n53,76.2,1.030e-110,403.0
n24,n54,65.1,4.180e-96,355.0
n24,n55,56.7,9.930e-82,307.0
n24,n56,57.1,2.610e-82,309.0
n24,n57,57.1,1.530e-82,310.0
n24,n58,49.0,8.290e-72,274.0
n24,n59,42.8,6.570e-61,238.0
n24,n6,58.0,2.560e-94,349.0
n24,n60,44.5,4.480e-65,252.0
n24,n61,43.7,4.960e-64,248.0
n24,n62,65.5,2.750e-95,352.0
n24,n64,66.0,1.740e-94,349.0
n24,n66,46.2,8.670e-69,264.0
n24,n67,31.3,5.920e-25,119.0
n24,n68,49.8,5.080e-69,265.0
n24,n69,50.4,7.740e-72,274.0
n24,n7,48.9,5.620e-68,262.0
n24,n70,45.8,4.760e-64,248.0
n24,n71,44.9,1.780e-58,230.0
n24,n72,62.2,2.970e-101,372.0
n24,n73,54.5,1.630e-83,313.0
n24,n74,59.9,5.990e-96,354.0
n24,n75,43.8,7.030e-57,225.0
n24,n76,50.9,2.540e-68,263.0
