node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
v159,263b6d9cf1f73ddee6c8d0410fdaf229,,,Q0KCI0,Q0KCI0,,C032,10,419,PhaZ1,Cuprivadus necator ATC17699,3,3.40.50.1820
v160,426c9c3680fe7091b7e6f1c7a0f7e7d3,,,Q7WXF6,Q7WXF6,,C032,10,245,PhaZ4,Cuprivadus necator ATC17699,3,3.40.50.1820
v121,11448cbf80389c1a758d8dfcba90907c,,,A0A1E1FNX8,A0A1E1FNX8,,C004,11,215,PBATHBp,Bacillus pumilus,26,3.40.50.1820
v119,067e281972e92f24fb345ef6c8870caa,,,APJ12152.1,APJ12152.1,,C004,11,215,LipMRD9,Bacillus safensis,26,3.40.50.1820
v120,cbe6e6c036ad8643698609d6a197ff5d,,,Q83VDO,Q83VDO,,C004,11,201,PLaA,Paenibacillus amylolyticus TB13,26,3.40.50.1820
v203,9c7dbb673a1f18286b846d8354918b3d,,,A0A1S6Q8F9,A0A1S6Q8F9,,C005,12,681,RoxB,Steroidobacter cummioxidans 35Y,15,NA
v204,073907a632be32c5b92c8381c4de0c90,,,LC073705,LC073705,,C005,12,679,LatA,R. gummiphilus NS21,15,NA
v205,84ba28218df106867af936d87aba63b4,,,Q7X0P3,Q7X0P3,,C005,12,678,RoxA,Steroidobacter cummioxidans 35Y,15,NA
v097,2952634441666dbdb22a48ce9cde12c5,,,CEE00769.1,CEE00769.1,,C022,13,266,Est8_89,Caldibacillus thermoamylovorans,22,3.40.50.1820
v098,85933cc8711bcbd2db56860adfb2fd54,,,"Chen, 2024","Chen, 2024",,C022,13,276,phaZ-like,Cuprivadus necator ATC17699,22,3.40.50.1820
v096,6501b0257cf940e7d8aa9266fd92aaa1,,,GU116480,GU116480,,C022,13,283,PURase,Microbacterium hydrocarbonoxydans,22,3.40.50.1820
v123,46e18f09ca1ffe3e4eda0f6cae364c1e,,,A0A080NJE8,A0A080NJE8,,C003,14,734,PhaZCac,Commamonas acidivorans YM1609,28,3.40.50.1820
v124,f972c4fe64b984d09a783a3fcdfb3199,,,Q0K9H3,Q0K9H3,,C003,14,718,PhaY1,Cuprivadus necator ATC17699,28,3.40.50.1820
v167,77b3eb7d458379633a6175152729a2e8,,,A4UZ13,A4UZ13,,C010,15,283,PlaM8 depolymerase,Metagenome,5,3.40.50.1820
v166,0ce515d8f0c2a6b72722a127e726b8d7,,,AB302138; A4UZ12,AB302138; A4UZ12,,C010,15,283,PlaM7 depolymerase,Metagenome,5,3.40.50.1820
v201,a231cf4880bedee499375b591f4c7cfc,,,AII11185,AII11185,,C017,16,516,LMC021,Rhodococcus opacus R7,14,2.60.40.420
v202,4be16a85172c726f7f8d6dbd2053955f,,,AII11221,AII11221,,C017,16,348,LMC031,Rhodococcus opacus R7,14,2.60.40.420
v198,c07da837b710b266f98b045916b5543a,,,B0FLR6,B0FLR6,,C019,17,241,PLase2,Amycolatopsis (Nocardia) orientalis,11,2.40.10.10
v199,167f1e4e4481dfb27bd087d9b3902929,,,Q75UA4,Q75UA4,,C019,17,238,PLAase,Amycolatopsis (Nocardia) sp. strain K104-1,11,2.40.10.10
v126,61a4ab03c350b74dc8e27682811b973f,,,P94146,P94146,,C030,18,635,PhaZAfa,Alcaligenes faecalis,30,3.40.50.1820
v127,6012a802711a9bb008ee0895a518a5a0,,,Q51871,Q51871,,C030,18,433,PhaZ5,Paucimonas lemoignei,30,3.40.50.1820
v128,c96dbeb66cbc47f7911296f991cdfb8d,,,Q0JYJ1,Q0JYJ1,,C031,19,365,PhaZ7,Cuprivadus necator ATC17699,31,3.40.50.1820
v129,4b02a9379189f4f3f4a6d2b07ad427c9,,,Q0JZG9,Q0JZG9,,C031,19,362,PhaZ6,Cuprivadus necator ATC17699,31,3.40.50.1820
v168,d8bf4c4b8965f1f5509d077b1db637c5,,,AB302140,AB302140,,C013,20,338,PlaM9 depolymerase,Metagenome,40,3.40.50.1820
v213,b6f8363af9f6b89b71da887bdc4c3060,,,ACD16728.1,ACD16728.1,,C014,21,316,PURase,Burkholderia phytofirmans DSM17436,19,TBDZ
v171,be7dd8f21d1b03631b329ecc8c66318e,,,AGT96414.1,AGT96414.1,,C015,22,390,MGS0105 (KC986400),Marine metagenome,8,3.40.710.10
v172,c2610dc7556aacd9a00bede53a3a5ef9,,,AHG30919.1,AHG30919.1,,C016,23,414,MGS0010 (KF801579),Marine metagenome,41,3.40.710.10
v112,81a9df90765d3ca5a2dbd97ac8fe0e4f,,,AKJ87264,AKJ87264,,C018,24,421,MGS0156,Metagenome,24,3.40.50.1820
v200,659a58dc5abc0fd64c7c7e596bb56dd4,,,B0FY08,B0FY08,,C020,25,364,PLase3,Amycolatopsis (Nocardia) orientalis,12,2.40.10.10
v122,d39f4e4eb5bc5b5de87a6807337446ec,,,B2NHN2,B2NHN2,,C021,26,339,PHAase,Talaromyces funiculosus,27,3.40.50.1820
v133,9d30a8d3a59a8932a82976151ee0fdf1,,,GxsBSedJan11_10251181,GxsBSedJan11_10251181,,C023,27,335,Enzyme 305 like,Metagenome,35,3.40.50.1820
v212,342ff8b50fc233be7b68dc6cd032d5a7,,,KP347755.1,KP347755.1,,C025,28,411,MGS0084,Metagenome,18,TBDY
v170,c5c958d03feed023c70aead575ffd575,,,LIPB_PSEA2,LIPB_PSEA2,,C026,29,342,lipase B; CalB,Pseudozyma antarctica,7,3.40.50.1820
v090,fcafc8f695c58e71718b19c1a7c315ba,,,N20M5AZM016,N20M5AZM016,,C027,30,258,PE-H; B7O88_11480,Halopseudomonas aestusnigri VGXO14,20,3.40.50.1820
v173,ec89fcce3f831d4efa72c84c4ac889ee,,,NYLB_FLASK,NYLB_FLASK,,C028,31,392,NylB,Paenarthrobacter ureafaciens K172,42,3.40.710.10
v125,9779282f44f5947a072f15c26945d21a,,,O82950,O82950,,C029,32,576,PhaZst,Pseudomonas stutzeri,29,3.40.50.1820
v131,15317ec096461afae2a6111e17b27633,,,Q0KBZ6,Q0KBZ6,,C033,33,293,PhaY2,Cuprivadus necator ATC17699,33,3.40.50.1820
v130,ab6b2d53513cc127c20db4ff15e7a322,,,Q0VLQ1,Q0VLQ1,,C034,34,305,"ABO2449, esterase",Alcanivorax borkumensis,32,3.40.50.1820
v169,7452d6761b99d133be32ee4b17239cd1,,,Q6N9M9; RPA1511,Q6N9M9; RPA1511,,C035,35,295,"RPA1511, esterase",Rhodopseudomonas palustris,6,3.40.50.1820
v132,085add734f10d1917f9638347ab618d2,,,Q939Q9,Q939Q9,,C036,36,380,PhaZ7,Paucimonas lemoignei,34,3.40.50.1820
v174,12efbdad63de5275909365067113db41,,,UNZ81747,UNZ81747,,C037,37,455,IS113,Dehalococcoidia bacterium,43,3.40.710.10
v211,4b50fcb2d78d50a7f5693abba7e356b1,,,W6R2Y2,W6R2Y2,,C038,38,201,lip1; Mors1,Ectopseudomonas oleovorans,17,TBDX
v135,263a6865371a5e0924e53280192fa035,,,WP_034767800.1,WP_034767800.1,,C039,39,240,Ces19_14,Caldibacillus thermoamylovorans,36,3.40.50.1820
v136,e5a559b306f8a40b94d6844216b41307,,,WP_041846030.1,WP_041846030.1,,C040,40,256,Est11_32,Caldibacillus thermoamylovorans,37,3.40.50.1820
v137,4c93b29cd359ce02e9f06d853bb00619,,,WP_085690612,WP_085690612,,C041,41,218,MG8,Pseudomonas sp.,38,3.40.50.1820
v138,228edba5269227f472a446139a646369,,,WP_108898647.1,WP_108898647.1,,C042,42,249,Ces39_5,Caldibacillus thermoamylovorans,39,3.40.50.1820
