node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0020,0bed3021f541af53d7f9285ae8d85094,PL201,PL201,WP_144022925.1,WP_144022925.1,447,C001,1,296,ESM160,Asanoa hainanensis,,
m0454,ee65196da3cdd70d808c0f9ce2241ace,PL202,PL202,WP_091317053.1,WP_091317053.1,448,C001,1,309,ESM167,Amycolatopsis tolypomycina,,
m0130,482a4e9fd90b37223b8f0f81a2d54eea,PL203,PL203,MBT9528079.1,MBT9528079.1,449,C001,1,299,ESM169,Rhizobacter sp.,,
m0431,e525d1329e534ccfe83308865ef3fa06,PL204,PL204,MTK05241.1,MTK05241.1,450,C001,1,449,ESM173,Micromonospora sp. CP22,,
m0203,6e80f2f31cbe7bc9184caed2bea23776,PL205,PL205,WP_239086781.1,WP_239086781.1,451,C001,1,290,ESM177,Catellatospora methionotrophica,,
m0113,3ed7551a77d0f6098185c1af7d8c8385,PL206,PL206,WP_093473685.1,WP_093473685.1,452,C001,1,303,ESM186,Halopseudomonas yangmingensis,,
m0080,2b9fd2b29499ad2d285db6505328e11d,PL207,PL207,"BAI99230.2, D4Q9N1","BAI99230.2, D4Q9N1",33;80,C001,1,296,Est1,Thermobifida alba,1,3.40.50.1820
m0372,c627badfbdd42acfa7664595a681b789,PL209,PL209,BAK48590.1,BAK48590.1,35,C001,1,300,Est119,Thermobifida alba,1,3.40.50.1820
m0417,de58930843f53b731bc34d03f729488d,PL219,PL219,"WP_090538641, WP_090538641.1","WP_090538641, WP_090538641.1",200,C001,1,304,Hfor_PE-H,Halopseudomonas formosensis,1,3.40.50.1820
m0388,d03a36b0671215d716f1df2ade24268f,PL220,PL220,WP_118011433.1,WP_118011433.1,223,C001,1,259,HG-2,Holdemanella biformis,1,3.40.50.1820
m0353,c0173ba184ddb729e7ef9122ecff0145,PL221,PL221,RGD93181.1,RGD93181.1,224,C001,1,270,HG-3,Clostridiales bacterium AM23-16LB,1,3.40.50.1820
m0300,a0904c35f59716a292ebfca5adfcbc0e,PL222,PL222,WP_013858543.1,WP_013858543.1,225,C001,1,254,HG-4,Heyndrickxia coagulans,1,3.40.50.1820
m0312,aa1b463709fa62d66034d00d46f2bb52,PL223,PL223,WP_008690040.1,WP_008690040.1,226,C001,1,313,HG-5,Longicatena bacterium,,
m0001,004af9e9b29cb7a99eee6d96edfaabcd,PL225,PL225,ATH80290,ATH80290,490,C001,1,280,HP,Ectopseudomonas mendocina,,
m0420,df38ea060b5dad0dfc9a593e4dce333c,PL229,PL229,WP_054022242.1,WP_054022242.1,1,C001,1,290,ISPETase,Piscinibacter sakaiensis,1,3.40.50.1820
m0450,ec1108b84e036f58c2b72e2c1fcd594e,PL230,PL230,WP_143447025.1,WP_143447025.1,480,C001,1,286,KaPETase,Kibdelosporangium aridum,,
m0154,52ac6083b4c7d6faf903f936007224d2,PL231,PL231,WP_209642273.1,WP_209642273.1,257,C001,1,270,KbPETase,Kibdelosporangium banguiense,,
m0457,eeae01ba76427bc51c141cb43ccba7fd,PL232,PL232,WP_116180173.1,WP_116180173.1,276,C001,1,288,Kubu-P,Kutzneria buriramensis,,
m0056,1b0d2c147b96bad033703fb124a50764,PL234,PL234,"AEV21261.1, G9BY57.1","AEV21261.1, G9BY57.1",16,C001,1,293,LCC,,1,3.40.50.1820
m0079,2b913d598a604cd64df1b67d929b5d6f,PL251,PL251,MGYP000532440779,MGYP000532440779,13,C001,1,307,MG8,Oral metagenome,,
m0402,d67ede223c06bbb9c7903735558b4123,PL255,PL255,AGT96415.1,AGT96415.1,82,C001,1,314,MGS0109,Marine metagenome,1,3.40.50.1820
m0484,fd6fe4eecb575bbb51d49f121a523532,PL257,PL257,SDZ16714.1,SDZ16714.1,270,C001,1,294,Mipa-P,Micromonospora pattaloongensis,,
m0198,6c92a78329d5a05cad38caf62075d747,PL259,PL259,P19833.1,P19833.1,11,C001,1,319,Mors1,Moraxella sp. TA144,1,3.40.50.1820
m0200,6cfa5991a1358a2618da129bb29a2d1c,PL313,PL313,"SUD16364, SUD16364.1","SUD16364, SUD16364.1",201,C001,1,298,PaCut,Aquipseudomonas alcaligenes,1,3.40.50.1820
m0082,2cd5f487f5114193eaf1c99806f6ef63,PL318,PL318,WP_036989706.1,WP_036989706.1,180,C001,1,302,PbauzCut,Halopseudomonas bauzanensis,1,3.40.50.1820
m0460,f00445f8b289d0164aff442192f24187,PL320,PL320,WP_103939557.1,WP_103939557.1,337,C001,1,292,PC3,Thermomonospora echinospora,,
m0488,fe354046ad936ac3305fe124cc0c4bcc,PL321,PL321,WP_125313231.1,WP_125313231.1,338,C001,1,309,PC4,Amycolatopsis eburnea,,
m0321,adfd257d774083524a52123058ec51d1,PL322,PL322,WP_075975245.1,WP_075975245.1,339,C001,1,307,PC5,Actinokineospora bangkokensis,,
m0286,9a2d32901525985492563aa339b79812,PL323,PL323,WP_068752972.1,WP_068752972.1,340,C001,1,300,PC6,Thermobifida cellulosilytica,,
m0293,9c6726c69068e8abf43de5f7f465e825,PL324,PL324,MBA55398.1,MBA55398.1,341,C001,1,303,PC8,Pseudomonadales bacterium,,
m0166,5a880c3b46d61fb2b4fa713a243c511a,PL326,PL326,"QPA27412.1, WP_010659881.1","QPA27412.1, WP_010659881.1",244,C001,1,352,PD3,Brucella anthropi,35,3.40.50.1820
m0343,b96e3838fee9bee7a9d7d7d57eda9386,PL327,PL327,WP_088276085.1,WP_088276085.1,9,C001,1,304,PE-H,Halopseudomonas aestusnigri,1,3.40.50.1820
m0366,c3b10fec34299e75939e57d3458275fe,PL328,PL328,ADV66860.1,ADV66860.1,184,C001,1,315,PET1,Deinococcus maricopensis,1,3.40.50.1820
m0289,9b361d2c16557499693210de2a8a01b4,PL329,PL329,"WP_047194864.1, AKJ29164.1","WP_047194864.1, AKJ29164.1",4,C001,1,298,PET12,Caldimonas brevitalea,1,3.40.50.1820
m0453,ee0092b4288da1c69a59e16f2b702cdf,PL330,PL330,ACC95208.1,ACC95208.1,40,C001,1,308,PET2,Metagenome-derived with  no obvious affiliation,1,3.40.50.1820
m0324,afb025038508228d84d2fe8c130d5d14,PL331,PL331,WP_111881932.1,WP_111881932.1,38,C001,1,364,PET27,Aequorivita sp. CIP111184,1,3.40.50.1820
m0439,e6cfd2897ec399a6f1d3ec1c6a98cdb7,PL332,PL332,WP_039353427.1,WP_039353427.1,39,C001,1,366,PET30,Kaistella jeonii,1,3.40.50.1820
m0391,d1aa8fa7800d986fee5acab07614bd0d,PL333,PL333,"WAU86704, WAU86704.1","WAU86704, WAU86704.1",196,C001,1,263,PET40,Amycolatopsis bacterium,1,3.40.50.1820
m0210,71d88f44c8ddca8715a62d0d30305df5,PL334,PL334,RLI42440.1,RLI42440.1,41,C001,1,262,PET46,Candidatus Bathyarchaeota archaeon,1,3.40.50.1820
m0422,e0db2a4f62c16fd0850cb05f28dbe103,PL335,PL335,"CCK74972.1, MBQ0729274.1","CCK74972.1, MBQ0729274.1",2,C001,1,310,PET5,Oleispira antarctica,1,3.40.50.1820
m0034,10e219e71a25db666947cbd3afc63123,PL336,PL336,ASA57064.1,ASA57064.1,3,C001,1,298,PET6,Vibrio gazogenes,1,3.40.50.1820
m0019,0b490a6d93d67b0ebb2d6cd3d80f9d9a,PL337,PL337,WKW63607.1,WKW63607.1,495,C001,1,434,PET93,Maribacter dokdonensis,,
m0259,88d5d5ad4f13b7f9976990ed82e5489d,PL338,PL338,WKW63608.1,WKW63608.1,496,C001,1,433,PET94,Arenibacter palladensis,,
m0002,00855c73c087597a6c69fa2b114d731e,PL356,PL356,SAY37579.1,SAY37579.1,172,C001,1,260,PHL-1,compost metagenome,1,3.40.50.1820
m0272,925eaa1d8c145880ff409530b973e7fe,PL357,PL357,SAY37582.1,SAY37582.1,171,C001,1,260,PHL-2,compost metagenome,1,3.40.50.1820
m0437,e6c1800b97f5f0184a1dd73540deb95a,PL358,PL358,SAY37583.1,SAY37583.1,173,C001,1,259,PHL-3,Compost metagenome,1,3.40.50.1820
m0317,aaa9786d473a7eb02349e757ab50352c,PL359,PL359,SAY37584.1,SAY37584.1,174,C001,1,257,PHL-4,Compost metagenome,1,3.40.50.1820
m0022,0c75d9f81ae52914a609ec24d4c68ea2,PL360,PL360,"SAY37587, SAY37587.1","SAY37587, SAY37587.1",175,C001,1,257,PHL-5,Compost metagenome,1,3.40.50.1820
m0471,f5ac2c525370f659e6c1b4fc71e16ce1,PL361,PL361,"SAY37589, SAY37589.1","SAY37589, SAY37589.1",176,C001,1,257,PHL-6,Compost metagenome,1,3.40.50.1820
m0173,5e9df7f0c5b6442f1239982caf867978,PL362,PL362,7NEI,7NEI,37,C001,1,267,PHL-7,Compost metagenome,,
m0046,15938ddd57d7448aa110a9139193c91b,PL370,PL370,"UUT36764, UUT36764.1","UUT36764, UUT36764.1",5,C001,1,307,PLE628,Marinobacter sp.,1,3.40.50.1820
m0486,fe08eef9c8f87d7d57af2914ff906b14,PL371,PL371,"UUT36763, UUT36763.1","UUT36763, UUT36763.1",6,C001,1,316,PLE629,Marinobacter sp.,1,3.40.50.1820
m0344,bb60668c33aefeacbb320f1a972407e4,PL372,PL372,ABP86951,ABP86951,10,C001,1,280,PmC,Ectopseudomonas mendocina,,
m0368,c4c87c36c70a8f1b15d4f8d38155f609,PL374,PL374,ADK73612.1,ADK73612.1,7,C001,1,302,PpCutA,Ectopseudomonas oleovorans,1,3.40.50.1820
m0209,710f4592bfa0115da9f3500092b3518f,PL375,PL375,"WP_022964382.1, ANP21910.1","WP_022964382.1, ANP21910.1",8,C001,1,307,PpelaLip,Halopseudomonas pelagia,1,3.40.50.1820
m0217,75b2b72259a73dea11dea49d5062379d,PL377,PL377,WP_220815207,WP_220815207,241,C001,1,298,PpPETase,Pseudomonas paralcaligenes,,
m0119,42aa40364f5684f1f255819ab69b7b92,PL379,PL379,WP_044499735.1,WP_044499735.1,179,C001,1,302,PsCut,Pseudomonas saudimassiliensis,1,3.40.50.1820
m0092,31e8cee08e99636ef7d35f9f5457bb57,PL384,PL384,"WP_085749238, WP_085749238.1","WP_085749238, WP_085749238.1",178,C001,1,279,RgCut-2,Piscinibacter gummiphilus,1,3.40.50.1820
m0120,4307017d78508de526bb8422be94a4c4,PL385,PL385,"WP_085749752.1, A0A1W6L588","WP_085749752.1, A0A1W6L588",15,C001,1,292,RgPETase,Piscinibacter gummiphilus,1,3.40.50.1820
m0003,009e600d3a7df316a22764026a76e2bc,PL389,PL389,WP_142197250.1,WP_142197250.1,242,C001,1,300,ScPETase,Streptomyces calvus,,
m0086,2ddc62c97241531aed04530538ae54d8,PL391,PL391,XDS72785.1,XDS72785.1,481,C001,1,282,Sis,uncultured bacterium,1,3.40.50.1820
m0432,e5571e8fd143e90bd5db0ca52ce67226,PL392,PL392,DAC80635.1,DAC80635.1,185,C001,1,284,SM14est,Streptomyces sp. SM14,1,3.40.50.1820
m0351,be8748feeb335dbb23ea57c0ca66828f,PL401,PL401,"WP_012851645.1, ACY96861.1","WP_012851645.1, ACY96861.1",30,C001,1,289,Tcur_1278,Thermomonospora curvata,1,3.40.50.1820
m0278,95b8c354124ce6fc0e73869c1285b609,PL402,PL402,"WP_012850775.1, ACY95991.1","WP_012850775.1, ACY95991.1",31,C001,1,292,Tcur0390,Thermomonospora curvata,1,3.40.50.1820
m0461,f0c7dd480618fe5d7346e71180cd108d,PL403,PL403,WP_164449727.1,WP_164449727.1,453,C001,1,432,TEP010,Verrucosispora sioxanthis,,
m0099,3553b7c612834728bae59c60af19fbda,PL404,PL404,WP_264933993.1,WP_264933993.1,454,C001,1,300,TEP014,Bioreactor metagenome,,
m0399,d5a5677d777e4a427d908bb7cedd98df,PL405,PL405,,,455,C001,1,455,TEP024,Streptomyces sp. A012304,,
m0091,3195c72d9a6cc23e6a918505eb460744,PL406,PL406,WP_256510026.1,WP_256510026.1,457,C001,1,266,TEP041,Crossiella sp. SN42,,
m0050,17cf0142a842915adf56bd16d1f70336,PL407,PL407,WP_260709492.1,WP_260709492.1,458,C001,1,437,TEP054,Dactylosporangium aurantiacum,,
m0447,eba0373101b5f637e985de667b0b86e7,PL408,PL408,GGO06455.1,GGO06455.1,459,C001,1,296,TEP061,Microbispora rosea subsp. aerata,,
m0084,2d321d769e7c7464a135d954c2a9a866,PL409,PL409,WP_149259982.1,WP_149259982.1,460,C001,1,309,TEP067,Actinomadura sp. K4S16,,
m0254,8665fb3ab4a93730539cbcef27fe971c,PL410,PL410,MBN1171866.1,MBN1171866.1,461,C001,1,325,TEP083,Micromonosporaceae bacterium,,
m0014,073f8bc76f09e2183891c86f93e05b7d,PL411,PL411,MBO9569276.1,MBO9569276.1,462,C001,1,284,TEP091,Cellulomonas iranensis,,
m0063,21529d199ac34be22c7967f66af4194b,PL412,PL412,GIG90696.1,GIG90696.1,463,C001,1,472,TEP092,Plantactinospora endophytica,,
m0327,b2964719fb8ec22dc054cd79f0d5be48,PL413,PL413,WP_086599340.1,WP_086599340.1,464,C001,1,455,TEP097,Streptomyces swartbergensis,,
m0115,4101ed79233a5b5898733d86311407b2,PL414,PL414,WP_019633337.1,WP_019633337.1,465,C001,1,301,TEP101,Actinomadura atramentaria,,
m0112,3ecb425bded1a0f79d8f0e0d110588f5,PL415,PL415,WP_109361459.1,WP_109361459.1,466,C001,1,432,TEP102,Streptomyces sp. V2,,
m0121,4372f68d441785c9d134905aed4aae6b,PL416,PL416,WP_211769896.1,WP_211769896.1,467,C001,1,293,TEP103,Kutzneria sp. CA-103260,,
m0015,07624194bbcd6bf29fe626de86e9ca46,PL417,PL417,WP_150070118.1,WP_150070118.1,468,C001,1,295,TEP105,Saccharopolyspora hirsuta,,
m0348,bdd9d6d45144ac9284029bc832a33641,PL418,PL418,WP_307855560.1,WP_307855560.1,469,C001,1,307,TEP109,Kibdelosporangium banguiense,,
m0180,62f7546aebcb1a559748d086de6571e6,PL419,PL419,WP_260422593.1,WP_260422593.1,470,C001,1,424,TEP111,Micromonospora carbonacea,,
m0281,96377f7c445eeaa275813b1b600057b4,PL421,PL421,WP_218517662.1,WP_218517662.1,472,C001,1,418,TEP163,Streptomyces sp. TRM70350,,
m0211,7269cc72c4e11c63f64df5c2d937af35,PL422,PL422,WP_256510519.1,WP_256510519.1,473,C001,1,403,TEP164,Crossiella sp. SN42,,
m0473,f78eb617d08e5260c3365650f70fcad8,PL423,PL423,WP_233604767.1,WP_233604767.1,474,C001,1,442,TEP165,Micromonospora sp. HM5-17,,
m0270,919d07e2ff9f6934831419a4fee7cec4,PL424,PL424,WP_239095870.1,WP_239095870.1,475,C001,1,449,TEP168,Micromonospora lutea,,
m0374,c87e1883782cb8f461fcd4586e8cd500,PL425,PL425,WP_253762837.1,WP_253762837.1,476,C001,1,287,TEP178,Hamadaea flava,,
m0159,55c56bf6f40cb5a2497253d78cfe7803,PL426,PL426,WP_212846608.1,WP_212846608.1,477,C001,1,421,TEP181,Actinoplanes ianthinogenes,,
m0335,b58a47b76cafd61a000f8498a34fd166,PL427,PL427,GIU85371.1,GIU85371.1,478,C001,1,242,TEP189,Acidimicrobiales bacterium,,
m0397,d45af0ae492f2a5ff717aac22e783527,PL428,PL428,WP_250563816.1,WP_250563816.1,479,C001,1,277,TEP194,Sphaerisporangium fuscum,,
m0387,cf88b3e711edffd341ba052fb3365c25,PL429,PL429,"CBY05530, CBY05530.1","CBY05530, CBY05530.1",25,C001,1,261,TfCut_2,Thermobifida fusca,1,3.40.50.1820
m0052,1825599eda3fb3a78763126d00597799,PL430,PL430,5ZOA_A,5ZOA_A,118,C001,1,261,TfH,Thermobifida fusca,,
m0212,7290711b3d888830a61b777dcd01df5d,PL431,PL431,ADV92528.1,ADV92528.1,21,C001,1,262,TfH42_Cut1,Thermobifida fusca,1,3.40.50.1820
m0172,5e3a225d0c4dad34e74078ea45904b70,PL435,PL435,ADV92525.1,ADV92525.1,34,C001,1,262,Tha_Cut1,Thermobifida alba,1,3.40.50.1820
m0436,e65e54bed8b506d0ddf1f5164bf29425,PL436,PL436,"ADV92526.1, E9LVH8","ADV92526.1, E9LVH8",28,C001,1,262,Thc_Cut1,Thermobifida cellulosilytica,1,3.40.50.1820
m0127,46578a460f23e13d1ebe0b0ebf887282,PL437,PL437,"ADV92527.1, E9LVH9","ADV92527.1, E9LVH9",29,C001,1,262,Thc_Cut2,Thermobifida cellulosilytica,1,3.40.50.1820
m0220,761f31759bb5d73ea55282d40c050c2e,PL438,PL438,AFA45122.1,AFA45122.1,32,C001,1,262,Thh_Est,Thermobifida halotolerans,1,3.40.50.1820
m0140,4b8f6674246c65fd5e727f3c5653b97c,PL446,PL446,,,228,C001,1,271,jmPE14,,,
m0369,c51ea9e72ca4f046ba7b615cdd6e1bc0,PL447,PL447,jmPE13,jmPE13,227,C001,1,273,jmPE13,,1,3.40.50.1820
m0041,149e83bf7e1c0307af6bc10d0662ef3b,PL449,PL449,,,202,C001,1,282,GlacPETase,,,
m0316,aaa184289d853bcf736eda85066f3e23,PL450,PL450,,,137,C001,1,248,214,,,
m0442,e8b2c742a4aaae248ea974667fac5dd6,PL453,PL453,,,236,C001,1,287,dsPETase01,,,
m0404,d78ca54fff3eddbc5a27aec8c337f94f,PL454,PL454,WP_058088494.1,WP_058088494.1,194,C001,1,279,ApLip-Ec,,1,3.40.50.1820
m0218,75bb9ab0210af3940fb95e2939ac10fe,PL455,PL455,,,237,C001,1,301,dsPETase05,,,
m0446,eb083b03c764314dd374fe8c25f98488,PL457,PL457,,,136,C001,1,272,211,,,
m0145,4d4f817cbca0966f4f40247e73036a6e,PL458,PL458,,,243,C001,1,275,HGMP01,,,
m0314,aa2bdf8b95c633e11b920c991aa91e25,PL462,PL462,,,138,C001,1,219,301,,,
m0117,42091824cdf4b41fc5df083621ce6549,PL464,PL464,,,140,C001,1,186,307,,,
m0258,88c057e08abd5cd2d38525a4b182df17,PL465,PL465,,,139,C001,1,240,305,,,
m0485,fe0739cd12d95ca737e594fe187ece7d,PL468,PL468,,,134,C001,1,388,202,,,
m0403,d6bebd05cc2bbecb20e2248f69ec70d0,PL469,PL469,,,135,C001,1,250,204,,,
m0414,dd4887803543f9fc859e835391eb4af2,PL474,PL474,WP_107095481.1,WP_107095481.1,,C001,1,271,Enzyme 607,Actinobacteria bacterium OV320,,
m0239,81f568dbaa464c36246be059cfa19188,PL476,PL476,WNY00484.1,WNY00484.1,,C001,1,282,GlacPETase,Pseudomonas sp.,1,3.40.50.1820
m0094,325634c8b48334249f0532c897258e2e,PL477,PL477,WP_068824797.1,WP_068824797.1,,C001,1,297,jmPE14,Pseudomonas sp. JM16B3,1,3.40.50.1820
m0482,fcafc8f695c58e71718b19c1a7c315ba,PL482,PL482,2FX5,2FX5,10,C001,1,258,PE-H; B7O88_11480,Halopseudomonas aestusnigri VGXO14,20,3.40.50.1820
m0158,553239996e512830a1db6b67fb4aa1c7,PL485,PL485,7NEI,7NEI,,C001,1,259,PHL-7; PES-H1; PES-H2,Thermoanaerobacter sp.,1,3.40.50.1820
m0068,25535d4836a01c7d3cc4bbeba3c18437,PL491,PL491,XCO66867.1,XCO66867.1,,C001,1,286,PurH,Aeromicrobium sp.,1,3.40.50.1820
m0313,aa2b99b06ee80b2a22d650e6f32f1c1e,PL493,PL493,WOR09923.1,WOR09923.1,,C001,1,257,SIBER-1,Microbispora sp.,1,3.40.50.1820
m0146,4d6c690dd47d3941954de2c9d2abaf2f,PL495,PL495,E5BBQ2,E5BBQ2,24,C001,1,319,TfCut_1; Cut-1.kw3,Thermobifida fusca,1,3.40.50.1820
m0318,aaede276fbd61767d03028e2d193d5a7,PL250,PL250,"KQR39103, KQR39103.1","KQR39103, KQR39103.1",218,C023,2,340,M-NylC,Microbacterium sp.,9,3.60.70.12
m0164,586a335986f45e096f6ca073737678a5,PL261,PL261,"WP_312893488.1, A0A7W8QII1","WP_312893488.1, A0A7W8QII1",219,C023,2,344,Nc-NylC,Nocardiopsis composta,9,3.60.70.12
m0260,89a542779c863e59d7568848d38bc88c,PL263,PL263,KXS08985,KXS08985,343,C023,2,366,Nyl04,Gonapodya prolifera,,
m0419,dea4da8f4f93db0b2277eac7ec3e5196,PL264,PL264,WP_073391230.1,WP_073391230.1,344,C023,2,285,Nyl10,Jatrophihabitans endophyticus,,
m0225,78f18c1dd8a82d742a0cccc5a0e6a951,PL265,PL265,WP_082766707.1,WP_082766707.1,345,C023,2,343,Nyl11,Ferrimonas marina,,
m0246,837c8cc88d3bee11c34fe65c687d9dcb,PL266,PL266,A0A1Q3SHB0,A0A1Q3SHB0,346,C023,2,328,Nyl12,Gammaproteobacteria bacterium 39-13,,
m0489,fea43b060eb31c4f0bf3beb4b1f9e521,PL267,PL267,WP_075885500.1,WP_075885500.1,347,C023,2,324,Nyl13,Faecalibaculum rodentium,,
m0250,8498b2d8f6b8bed93dff49ed65b14a6a,PL268,PL268,A0A1Y4BJH4,A0A1Y4BJH4,348,C023,2,335,Nyl14,Olsenella sp. An290,,
m0059,1fd045e8b65176376e182facc216b772,PL269,PL269,OWT56952,OWT56952,349,C023,2,335,Nyl16,Candidimonas nitroreducens,,
m0124,4413a75f4591f7557a156f377930d8c1,PL270,PL270,A0A2E3XQJ6,A0A2E3XQJ6,350,C023,2,328,Nyl18,Halobacteriovoraceae bacterium,,
m0262,8a8c23e1f5be053cf56566f33d5c2c4f,PL271,PL271,PSR30050,PSR30050,351,C023,2,325,Nyl25,Sulfobacillus benefaciens,,
m0295,9ddbfd65b32950166fd96c22ff7b9b51,PL272,PL272,A0A315R6Z8,A0A315R6Z8,352,C023,2,302,Nyl29,Halanaerobium sp.,,
m0290,9b90c9e3ec99c954a957af14f8a6dbfa,PL273,PL273,PWX09261.1,PWX09261.1,353,C023,2,325,Nyl30,Clostridium perfringens,,
m0213,73f07a67f93f50ac08de42fd3f33928a,PL274,PL274,A0A351YZM4,A0A351YZM4,354,C023,2,328,Nyl32,Treponema sp.,,
m0429,e4d76d3d7e6833a775f7b2770ac87c6b,PL275,PL275,A0A368EC02,A0A368EC02,355,C023,2,304,Nyl34,SAR116 cluster bacterium,,
m0012,06ea0302cc54279d54aebaa45774cfe7,PL276,PL276,A0A3D1YDR8,A0A3D1YDR8,356,C023,2,311,Nyl37,Dehalococcoidia bacterium,,
m0125,443647f8fdd6aeb0fa7cd9fb8076c86d,PL277,PL277,A0A3D4HM79,A0A3D4HM79,357,C023,2,314,Nyl39,Synergistaceae bacterium,,
m0455,ee6b0a11b080383c4383a93312d4003e,PL278,PL278,A0A3M1X2K7,A0A3M1X2K7,358,C023,2,322,Nyl40,Deltaproteobacteria bacterium,,
m0456,ee81132e0d2e864d7ce91cabcdfc1cf4,PL279,PL279,A0A432H965,A0A432H965,359,C023,2,326,Nyl44,Deltaproteobacteria bacterium,,
m0378,ca075b0d53cbfb1de3c6d2a744a2276c,PL280,PL280,RYL92504.1,RYL92504.1,360,C023,2,325,Nyl45,Sporolactobacillus sp. THM7-4,,
m0062,213f66a13d29726369cc62acb0ec8c5b,PL281,PL281,WP_131292212.1,WP_131292212.1,361,C023,2,287,Nyl47,Kribbella sindirgiensis,,
m0023,0ccba4d53ac83e5437ecd1027cfe4ab8,PL282,PL282,TAL40028,TAL40028,362,C023,2,305,Nyl50,Alphaproteobacteria bacterium,,
m0285,98b7cab0bd87dc8928ce3d2268c12837,PL283,PL283,WP_170322449.1,WP_170322449.1,363,C023,2,313,Nyl54,Acrocarpospora macrocephala,,
m0133,48ba5f056713b1c70f39bd5277e17500,PL284,PL284,A0A661XAJ6,A0A661XAJ6,364,C023,2,315,Nyl57,Candidatus Zhuqueibacterota bacterium,,
m0197,6c8a21cf9b056c70de13236ba6a2c881,PL285,PL285,A0A6A7M915,A0A6A7M915,365,C023,2,342,Nyl58,Rhodospirillales bacterium,,
m0459,ef202661c7e74e69a79dbd3c290e1b5b,PL286,PL286,A0A6I1QW75,A0A6I1QW75,366,C023,2,325,Nyl60,Dehalococcoidia bacterium,,
m0301,a1903a69f23f1f6796d526895436a50c,PL287,PL287,A0A7C3G8G6,A0A7C3G8G6,367,C023,2,288,Nyl63,Oceanithermus sp.,,
m0184,6479c4b689da748f2cb786f88522f290,PL288,PL288,A0A7C6SQZ1,A0A7C6SQZ1,368,C023,2,318,Nyl65,Clostridiales bacterium,,
m0373,c7b8c2c370eec0414f50a51a98586820,PL289,PL289,A0A7C7DKE8,A0A7C7DKE8,369,C023,2,342,Nyl66,Candidatus Fermentithermobacillaceae bacterium,,
m0105,3b00f12fd36416ff8790c3e56ebd219c,PL290,PL290,A0A7V5VEC1,A0A7V5VEC1,370,C023,2,312,Nyl68,Bacteroidota bacterium,,
m0035,10f99a34d701d302d6cd789182b6508e,PL291,PL291,A0A7V9NEU5,A0A7V9NEU5,371,C023,2,359,Nyl71,Acidobacteriota bacterium,,
m0425,e33e8b6636c423c0a7bb6aea68306978,PL292,PL292,A0A7W0NYQ1,A0A7W0NYQ1,372,C023,2,292,Nyl72,Acidimicrobiia bacterium,,
m0072,27b40925ec9dab01a97010da9157f232,PL293,PL293,MSS57807,MSS57807,373,C023,2,319,Nyl73,Stecheria intestinalis,,
m0339,b7a63a9cee46bcf4fbdf5b30b67b812f,PL294,PL294,A0A7X7N2B0,A0A7X7N2B0,374,C023,2,364,Nyl74,Coriobacteriaceae bacterium,,
m0477,faf6984f2f1464301a6db7313145d9f3,PL295,PL295,WP_014810472.1,WP_014810472.1,375,C023,2,334,Nyl82,Desulfomonile tiedjei,,
m0336,b60f5228c9d11de0576f0da3088e22d6,PL296,PL296,XP_005707592.1,XP_005707592.1,376,C023,2,361,Nyl83,Galdieria sulphuraria,,
m0219,760d48b991f3789858295120e590915c,PL297,PL297,WP_010949597.1,WP_010949597.1,377,C023,2,347,Nyl84,Mycobacterium avium subsp. paratuberculosis,,
m0131,4862c74fdcd52e6437a16fe8f493fc97,PL298,PL298,R5FI29,R5FI29,378,C023,2,302,Nyl85,Faecalibacterium sp. CAG:1138,,
m0103,39f5ef8b2abbe007e623b9ceb5a0c815,PL299,PL299,U7UHN3,U7UHN3,379,C023,2,313,Nyl87,Peptoniphilus sp. BV3C26,,
m0098,34845c057c0fc493b1f6938327b2a52a,PL300,PL300,WP_170196788.1,WP_170196788.1,380,C023,2,376,Nyl93,Gordonia asplenii,,
m0449,ebd22bc012fd6e181f43bc728b85dc79,PL304,PL304,"WP_012476895.1, Q79F77.1","WP_012476895.1, Q79F77.1",61,C023,2,355,NylC,Paenarthrobacter ureafaciens,9,3.60.70.12
m0204,6eeb7b649b01121426a96ddee3c2c007,PL305,PL305,XHH12374,XHH12374,246,C023,2,357,NylC1,Leucobacter chromiiresistens,,
m0185,647a8a79005fc7f3a762d4b29e0328ad,PL306,PL306,XHH12375,XHH12375,247,C023,2,339,NylC2,Microbacterium oxydans,,
m0267,8f9519fc6a65305fa5d478fdece2fc6f,PL307,PL307,XHH12378,XHH12378,248,C023,2,364,NylC5,Gordonia sp. (in: high G+C Gram-positive bacteria),,
m0333,b48a5e7e77b3b427ca89ac65da361050,PL308,PL308,"BAE95769.2, Q1EPR5.2","BAE95769.2, Q1EPR5.2",62,C023,2,355,NylCA,Agromyces sp. KY5R,9,3.60.70.12
m0240,821c28b3e158579536d0795e3661b21a,PL309,PL309,"BAE95770.1, Q1EPR4.1","BAE95770.1, Q1EPR4.1",63,C023,2,355,NylCK,Kocuria sp. KY2,9,3.60.70.12
m0326,b22bccd61057993ecd2ea241ac190b32,PL441,PL441,WP_068749367,WP_068749367,245,C023,2,326,TvgC,Thermovenabulum gondwanense,,
m0261,8a27f08047aeded2e90bf33e519d6d59,PL496,PL496,A0A840P940,A0A840P940,,C023,2,332,Tt-NylC,Thermocatellispora tengchongensis,9,3.60.70.12
